;floor;price;operation;size;exterior;rooms;bathrooms;latitude;longitude;newDevelopment;hasLift;topNewDevelopment;isParkingSpaceIncludedInPrice;numero_bancos_cercanos;numero_starbucks_cercanos;numero_atractivos_cercanos;numero_buenasmigas_cercanos;numero_clubesnocturnos_cercanos;numero_mcdonalds_cercanos;numero_metro_cercanos;numero_parking_cercanos;numero_parkingbici_cercanos;numero_parques_cercanos;numero_playas_cercanos;numero_santagloria_cercanos;numero_vivari_cercanos;num_airbnbs_500;media_precios_airbnbs_500;log_price;price_m2;log_price_m2;propertyType_chalet;propertyType_duplex;propertyType_flat;propertyType_penthouse;status_good;status_newdevelopment;num_airbnbs_500_mas_de_cero;media_precios_airbnbs_500_mas_de_cero;numero_bancos_cercanos_mas_de_cero;numero_starbucks_cercanos_mas_de_cero;numero_atractivos_cercanos_mas_de_cero;numero_buenasmigas_cercanos_mas_de_cero;numero_clubesnocturnos_cercanos_mas_de_cero;numero_mcdonalds_cercanos_mas_de_cero;numero_metro_cercanos_mas_de_cero;numero_parking_cercanos_mas_de_cero;numero_parkingbici_cercanos_mas_de_cero;numero_parques_cercanos_mas_de_cero;numero_playas_cercanos_mas_de_cero;numero_santagloria_cercanos_mas_de_cero;numero_vivari_cercanos_mas_de_cero;district;neighborhood
1797;1;2135;rent;55;1;1;1;413.780.875;2.151.228;0;1;0;0;4;0;0;1;0;0;0;0;0;0;0;0;0;0;0;766.622.192.566.273;388.181.818.181.818;365.888.874.043.025;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1798;2;2200;rent;111;1;4;2;414.146.464;21.344.989;0;1;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;769.621.263.934.641;198.198.198.198.198;298.668.243.803.407;0;0;1;0;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
1799;4;7000;rent;300;1;2;2;413.894.534;21.768.631;0;1;0;0;12;1;0;1;1;0;0;0;0;0;0;0;1;1;50.314;885.366.542.803.745;233.333.333.333.333;314.988.295.338.125;0;0;0;1;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
1800;1;2461;rent;40;1;1;1;413.805.762;21.789.269;0;0;0;0;11;0;1;1;0;0;0;0;0;0;0;0;0;2;2.049.152;780.832.305.039.106;61.525;411.944.359.627.712;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;Ciutat Vella;El G����
1801;1;1994;rent;47;1;0;1;413.799.752;21.672.669;0;0;0;0;6;0;0;0;0;0;0;0;1;0;0;0;0;0;0;759.789.795.052.178;424.255.319.148.936;374.775.034.881.173;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1802;5;2169;rent;41;1;0;1;413.867.064;21.785.513;0;0;0;0;15;1;0;2;1;0;0;0;0;0;0;0;0;1;50.314;768.202.151.082.687;529.024.390.243.902;396.844.944.412.257;0;0;0;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
1803;1;1700;rent;50;1;2;1;413.975.109;22.004.155;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;743.838.353.004.431;34;352.636.052.461.616;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sant Mart�;El Poblenou
1804;3;6500;rent;130;1;3;2;413.990.738;2.158.335;0;1;0;1;17;1;0;0;0;0;0;0;1;0;0;0;0;0;0;877.955.745.588.373;50;391.202.300.542.815;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;Gr����;Vila de Gr����
1805;6;2200;rent;50;1;1;1;414.049.812;2.137.803;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;1;0;0;0;769.621.263.934.641;44;378.418.963.391.826;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Sarri������-Sant Ge;El Putxet i el Farr�
1806;3;1800;rent;100;1;2;1;413.809.871;21.747.561;0;1;0;1;15;0;1;1;0;0;0;0;0;0;0;0;0;2;2.049.152;749.554.194.388.426;18;289.037.175.789.616;0;0;1;0;1;0;1;1;1;0;1;1;0;0;0;0;0;0;0;0;0;Ciutat Vella;El G����
1807;0;9500;rent;190;1;3;3;413.936.591;21.693.915;0;1;0;1;16;0;0;0;0;0;0;0;0;0;0;1;1;1;1.033.724;915.904.707.758.863;50;391.202.300.542.815;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;1;Eixample;La Dreta de l'Eixample
1808;1;2222;rent;45;1;1;1;414.023.211;22.003.318;0;0;0;1;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;770.616.297.019.958;493.777.777.777.778;389.950.048.042.926;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sant Mart�;El Poblenou
1809;2;2366;rent;89;1;2;2;413.916.821;2.143.356;0;1;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;0;776.895.604.453.833;265.842.696.629.213;328.031.967.480.619;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1810;2;1895;rent;47;1;1;1;41.385.194;21.683.208;0;1;0;0;11;1;1;0;0;0;0;0;0;0;0;0;0;0;0;754.697.411.751.653;403.191.489.361.702;369.682.651.580.647;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;Ciutat Vella;El Raval
1811;1;2200;rent;80;1;3;2;414.072.246;21.483.935;0;0;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769.621.263.934.641;27.5;331.418.600.467.253;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
1812;1;1700;rent;30;1;1;1;413.784.884;21.874.347;0;1;0;0;4;0;0;0;0;2;0;0;0;0;0;0;0;1;32.018;743.838.353.004.431;566.666.666.666.667;403.718.614.838.215;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;Ciutat Vella;La Barceloneta
1813;1;2000;rent;95;1;2;2;414.067.246;21.478.935;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760.090.245.954.208;210.526.315.789.474;304.702.556.794.154;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
1814;2;2300;rent;115;1;2;1;413.919.971;21.548.462;0;1;0;1;15;0;0;1;2;1;0;2;2;0;0;0;0;0;0;774.066.440.191.724;20;299.573.227.355.399;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1815;3;2015;rent;40;1;1;1;41.389.328;21.755.312;0;1;0;0;14;1;0;1;1;0;0;0;0;0;0;0;1;1;50.314;760.837.447.438.078;50.375;391.949.502.026.685;0;0;1;0;1;0;1;1;1;1;0;1;1;0;0;0;0;0;0;0;1;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
1816;4;2128;rent;55;1;2;1;41.385.689;21.740.776;0;1;0;0;19;1;0;2;1;0;0;0;0;0;0;0;0;0;0;766.293.785.046.154;386.909.090.909.091;365.560.466.522.906;0;0;1;0;1;0;0;0;1;1;0;1;1;0;0;0;0;0;0;0;0;Ciutat Vella;El G����
1817;4;2447;rent;40;1;2;1;413.789.695;21.895.244;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;1;32.018;780.261.806.344.267;61.175;411.373.860.932.874;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;Ciutat Vella;La Barceloneta
1818;3;1300;rent;55;0;2;1;41.379.852;2.172.763;0;1;0;0;12;0;1;0;0;0;0;0;1;0;0;0;0;2;2.049.152;717.011.954.344.963;236.363.636.363.636;316.278.635.821.716;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1819;0;3500;rent;172;1;4;3;413.757.966;21.436.398;0;1;0;0;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;81.605.182.474.775;203.488.372.093.023;301.302.377.066.405;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;Sants-Montju��;Hostafrancs
1820;2;2300;rent;50;1;2;1;414.103.697;21.769.917;0;1;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;774.066.440.191.724;46;38.286.413.964.891;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;La Sagrada Fam����
1821;2;2070;rent;50;1;1;1;41.382.389;21.764.776;0;1;0;0;16;1;1;1;0;0;0;0;0;0;0;0;0;2;2.049.152;763.530.388.625.941;41.4;372.328.088.083.127;0;0;1;0;1;0;1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;Ciutat Vella;El G����
1822;0;1400;rent;64;1;2;2;414.157.371;21.783.884;0;1;0;1;8;0;0;0;0;0;0;0;0;0;0;0;1;0;0;724.422.751.560.335;21.875;308.534.443.224.368;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Horta-Guinard�;El Guinard�
1823;0;2200;rent;90;1;2;2;414.107.772;2.139.493;0;1;0;1;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;769.621.263.934.641;244.444.444.444.444;319.640.296.901.614;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
1824;5;1900;rent;78;1;2;2;413.898.042;21.593.485;0;1;0;1;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;754.960.916.515.453;243.589.743.589.744;319.290.033.846.494;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1825;2;1730;rent;133;1;4;2;413.685.518;21.401.696;0;1;0;1;4;0;0;0;0;0;0;0;0;2;0;0;1;0;0;745.587.668.749.182;130.075.187.969.925;256.552.755.927.007;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;1;Sants-Montju��;La Bordeta
1826;3;1608;rent;45;1;0;1;413.762.837;21.382.291;0;1;0;0;12;0;0;0;0;0;1;0;0;1;0;0;0;0;0;738.274.644.973.891;357.333.333.333.333;357.608.395.996.859;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;Sants-Montju��;Sants
1827;3;2245;rent;50;1;1;1;41.385.894;21.686.208;0;1;0;0;14;1;1;0;0;0;0;0;0;0;0;0;0;0;0;771.646.080.017.636;44.9;380.443.779.474.821;0;0;1;0;1;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;Ciutat Vella;El Raval
1828;1;2176;rent;40;1;1;1;413.850.707;21.827.363;0;1;0;0;7;1;0;1;0;1;0;0;0;0;0;0;0;0;0;768.524.360.797.583;54.4;39.963.641.538.619;0;0;1;0;1;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0;0;Ciutat Vella;Sant Pere - Santa Caterina i la Ribera
1829;5;2291;rent;78;1;2;1;41.383.994;21.704.208;0;1;0;0;19;0;1;0;0;0;0;0;1;0;0;0;0;0;0;77.367.436.824.535;293.717.948.717.949;33.800.348.557.639;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1830;4;2378;rent;70;1;2;2;413.803.325;2.168.478;0;1;0;1;10;0;1;0;0;0;0;0;1;0;0;0;0;0;0;777.401.507.725.073;339.714.285.714.286;352.551.983.520.137;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1831;3;2468;rent;65;1;2;2;413.894.802;21.481.468;0;1;0;0;12;0;0;1;1;1;0;1;0;0;0;0;0;0;0;781.116.338.502.528;379.692.307.692.308;363.677.611.512.964;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;0;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1832;4;3000;rent;121;1;3;2;413.943.132;21.548.771;0;1;0;0;24;1;0;0;2;0;0;2;2;0;0;0;0;0;0;800.636.756.765.025;247.933.884.297.521;321.057.702.205.351;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;Eixample;La Dreta de l'Eixample
1833;2;3750;rent;225;1;4;3;413.898.376;21.345.892;0;1;0;1;12;1;0;1;0;0;0;0;0;0;0;0;0;0;0;822.951.111.896.446;166.666.666.666.667;281.341.071.676.004;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;Les Corts;Les Corts
1834;2;2304;rent;35;1;0;1;413.820.246;21.899.562;0;0;0;1;4;0;0;0;0;1;0;0;0;0;0;0;0;1;32.018;774.240.202.181.578;658.285.714.285.714;418.705.396.032.637;0;0;0;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;Ciutat Vella;La Barceloneta
1835;3;2150;rent;75;1;2;1;414.010.543;21.760.085;0;1;0;1;7;0;0;0;0;1;0;0;0;0;0;0;0;0;0;767.322.312.112.171;286.666.666.666.667;33.557.350.075.854;0;0;1;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;Eixample;La Sagrada Fam����
1836;1;1890;rent;65;1;2;2;413.889.261;21.509.867;0;0;0;1;9;0;0;1;1;1;0;1;2;0;0;0;0;0;0;754.433.210.805.369;290.769.230.769.231;336.994.483.815.805;0;0;1;0;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1837;4;1800;rent;75;1;2;1;413.813.277;21.704.656;0;1;0;1;13;0;1;0;0;0;0;0;1;0;0;0;0;1;1.701.528;749.554.194.388.426;24;317.805.383.034.795;0;0;0;1;1;0;1;1;1;0;1;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1838;1;2100;rent;70;1;2;1;414.106.623;21.576.493;0;1;0;0;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;764.969.262.371.151;30;340.119.738.166.216;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Gr����;La Salut
1839;6;2600;rent;164;1;5;3;413.993.967;21.609.542;0;1;0;1;16;1;0;0;0;0;0;0;0;0;0;0;0;0;0;786.326.672.400.957;158.536.585.365.854;276.340.029.618.538;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Gr����;Vila de Gr����
1840;0.5;2500;rent;150;1;3;2;413.998.986;21.392.395;0;1;0;1;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;782.404.601.085.629;166.666.666.666.667;281.341.071.676.004;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
1841;0.5;2000;rent;104;1;2;2;413.787.128;2.153.028;0;1;0;1;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760.090.245.954.208;192.307.692.307.692;295.651.156.040.071;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1842;4;4990;rent;90;1;3;2;413.963.243;21.641.782;0;1;0;0;20;1;0;0;0;0;0;0;0;0;0;1;0;1;1.033.724;851.519.118.874.556;554.444.444.444.444;40.153.815.184.153;0;0;1;0;1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;1;0;Eixample;La Dreta de l'Eixample
1843;1;2000;rent;55;1;2;1;414.090.451;21.420.292;0;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;760.090.245.954.208;363.636.363.636.364;359.356.927.430.961;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;El Putxet i el Farr�
1844;0.5;4500;rent;210;1;7;2;413.985.438;21.692.788;0;1;0;0;22;0;0;0;0;0;0;0;0;0;0;1;0;2;1.271.572;841.183.267.575.841;214.285.714.285.714;306.472.514.504.094;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;Eixample;La Dreta de l'Eixample
1845;1;4950;rent;70;1;2;2;413.915.661;21.583.976;0;1;0;0;10;1;0;0;0;0;0;0;1;0;0;0;0;0;0;850.714.285.556.274;707.142.857.142.857;425.864.761.351.338;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;Eixample;La Dreta de l'Eixample
1846;2;3200;rent;190;1;5;4;41.384.155;2.147.255;0;1;0;0;9;0;0;0;0;0;0;1;0;0;0;0;0;0;0;807.090.608.878.782;168.421.052.631.579;282.388.201.662.733;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1847;4;2500;rent;90;1;3;2;413.777.189;21.519.882;0;1;0;0;2;0;0;1;0;0;0;0;0;0;0;0;0;0;0;782.404.601.085.629;277.777.777.777.778;332.423.634.052.603;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1848;1;2950;rent;185;1;4;2;413.962.727;21.699.965;0;1;0;0;21;0;0;0;0;0;0;0;0;0;0;1;0;2;1.271.572;798.956.044.933.387;159.459.459.459.459;276.920.462.425.554;0;0;1;0;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;1;0;Eixample;La Dreta de l'Eixample
1849;1;2650;rent;90;1;3;2;413.805.966;21.555.358;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;788.231.491.898.027;294.444.444.444.444;338.250.524.865;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;La Nova Esquerra de l'Eixample
1850;2;1750;rent;70;1;3;1;413.974.146;22.039.642;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;746.737.106.691.756;25;32.188.758.248.682;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sant Mart�;El Poblenou
1851;0;1750;rent;80;1;4;1;413.848.451;21.320.257;0;1;0;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;746.737.106.691.756;21.875;308.534.443.224.368;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Les Corts;Les Corts
1852;5;3500;rent;190;1;5;3;413.868.736;21.693.166;0;1;0;0;19;0;1;0;1;0;0;0;0;0;0;0;1;0;0;81.605.182.474.775;184.210.526.315.789;291.349.417.531.702;0;0;1;0;1;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;1;Eixample;La Dreta de l'Eixample
1853;2;3000;rent;53;1;1;1;413.964.015;21.456.387;0;0;0;1;24;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800.636.756.765.025;566.037.735.849.057;403.607.565.409.813;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
1854;2;3000;rent;190;1;5;2;413.878.294;21.697.895;0;1;0;1;19;0;1;1;1;0;0;0;0;0;0;0;1;0;0;800.636.756.765.025;157.894.736.842.105;275.934.349.548.976;0;0;1;0;1;0;0;0;1;0;1;1;1;0;0;0;0;0;0;0;1;Eixample;La Dreta de l'Eixample
1855;2;4200;rent;110;1;2;2;414.018.776;21.282.045;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;1;0;0;0;834.283.980.427.146;381.818.181.818.182;364.235.943.847.904;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Sarri������-Sant Ge;Les Tres Torres
1856;4;3450;rent;164;1;3;3;413.921.792;21.471.699;0;1;0;0;24;0;0;0;1;1;0;2;1;0;0;0;0;0;0;814.612.951.002.541;210.365.853.658.537;304.626.308.220.121;0;0;0;1;1;0;0;0;1;0;0;0;1;1;0;1;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1857;6;2600;rent;77;1;2;2;413.832.146;21.600.683;0;1;0;0;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;786.326.672.400.957;337.662.337.662.338;351.946.130.215.589;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Eixample;Sant Antoni
1858;3;3200;rent;30;1;2;1;413.791.383;21.693.447;0;1;0;1;12;0;1;0;0;0;0;0;1;0;0;0;0;0;0;807.090.608.878.782;106.666.666.666.667;466.970.870.712.566;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;1;0;0;0;0;Ciutat Vella;El Raval
1859;8;5150;rent;85;1;3;2;413.902.813;21.221.331;0;1;0;0;12;0;0;0;0;0;0;0;0;0;0;1;0;0;0;854.675.199.365.778;605.882.352.941.176;410.410.073.716.747;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;Les Corts;Pedralbes
1860;1;4000;rent;110;1;3;2;413.989.843;2.178.181;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;829.404.964.010.203;363.636.363.636.364;359.356.927.430.961;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Eixample;El Fort Pienc
1861;1;2100;rent;78;1;2;1;414.016.706;21.733.596;0;1;0;1;9;0;0;0;0;1;0;0;0;0;0;0;0;2;171.525;764.969.262.371.151;269.230.769.230.769;329.298.379.702.192;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;Eixample;La Sagrada Fam����
1862;7;3450;rent;120;1;3;2;413.879.558;21.338.729;0;1;0;0;16;1;0;1;0;0;0;0;0;0;0;0;0;0;0;814.612.951.002.541;28.75;335.863.776.724.336;0;0;1;0;1;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;Les Corts;Les Corts
1863;3;1300;rent;45;1;1;1;413.802.126;2.189.016;0;1;0;0;4;0;0;0;0;1;0;0;0;0;0;0;0;1;32.018;717.011.954.344.963;288.888.888.888.889;336.345.705.367.931;0;0;1;0;1;0;1;1;1;0;0;0;0;1;0;0;0;0;0;0;0;Ciutat Vella;La Barceloneta
1864;4;2500;rent;115;1;3;2;413.836.924;21.567.224;0;1;0;0;9;0;0;0;0;0;0;1;2;0;0;0;0;0;0;782.404.601.085.629;217.391.304.347.826;307.911.388.249.304;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1865;1;2700;rent;60;1;2;1;41.392.099;21.795.689;0;1;0;0;8;0;0;1;0;0;0;0;0;0;0;0;1;1;50.314;790.100.705.199.242;45;380.666.248.977.032;0;0;1;0;1;0;1;1;1;0;0;1;0;0;0;0;0;0;0;0;1;Eixample;El Fort Pienc
1866;0.5;2300;rent;55;1;1;1;413.972.152;21.490.601;0;1;0;0;21;0;0;0;1;0;0;2;1;0;0;0;0;0;0;774.066.440.191.724;418.181.818.181.818;373.333.121.668.477;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;1;1;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
1867;0.5;3500;rent;85;1;3;2;413.941.036;21.822.071;0;1;0;0;7;0;0;0;0;0;0;0;0;0;0;0;1;0;0;81.605.182.474.775;411.764.705.882.353;371.786.699.098.719;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Eixample;El Fort Pienc
1868;2;3000;rent;120;1;4;1;414.119.087;21.712.534;0;1;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;800.636.756.765.025;25;32.188.758.248.682;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Horta-Guinard�;El Baix Guinard�
1869;2;2500;rent;115;1;2;2;414.174.622;21.293.829;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;782.404.601.085.629;217.391.304.347.826;307.911.388.249.304;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - La Bonanova
1870;1;1890;rent;60;1;2;1;41.397.969;21.822.867;0;1;0;0;3;0;0;0;0;0;0;0;0;0;0;0;1;0;0;754.433.210.805.369;31.5;344.998.754.583.159;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Eixample;El Fort Pienc
1871;0;3250;rent;90;1;2;2;414.009.289;21.273.976;1;1;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;808.641.027.532.378;361.111.111.111.111;358.660.060.499.352;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;Les Tres Torres
1872;5;1830;rent;128;1;2;2;413.960.313;21.542.005;0;1;0;0;27;1;0;0;1;0;0;2;2;0;0;0;0;0;0;751.207.124.583.547;14.296.875;266.004.098.191.585;0;0;1;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - Galvany
1873;7;2900;rent;93;1;2;2;413.916.849;21.479.397;0;1;0;0;22;0;0;1;1;1;0;2;1;0;0;0;0;0;0;797.246.601.597.457;311.827.956.989.247;343.986.652.282.131;0;0;0;1;1;0;0;0;1;0;0;1;1;1;0;1;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1874;4;5400;rent;80;1;2;3;413.920.532;21.614.003;0;1;0;0;14;1;0;0;0;0;0;0;0;0;0;0;0;0;0;859.415.423.255.237;67.5;421.212.759.787.848;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;Eixample;La Dreta de l'Eixample
1875;2;3700;rent;170;1;4;2;413.933.337;2.175.484;0;1;0;0;11;0;0;1;1;0;0;0;0;0;0;0;2;1;50.314;821.608.809.863.232;217.647.058.823.529;308.028.966.158.205;0;0;1;0;1;0;1;1;1;0;0;1;1;0;0;0;0;0;0;0;1;Eixample;La Dreta de l'Eixample
1876;1;8000;rent;190;1;5;3;41.394.891;21.756.181;0;1;0;0;11;0;0;0;0;0;0;0;0;0;0;0;1;0;0;898.719.682.066.197;421.052.631.578.947;374.017.274.850.149;0;0;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;Eixample;La Dreta de l'Eixample
1877;4;5500;rent;235;1;5;4;414.060.868;21.383.443;0;1;0;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;861.250.337.122.056;234.042.553.191.489;31.529.178.570.764;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;Sarri������-Sant Ge;Sant Gervasi - La Bonanova
1878;4;2300;rent;108;1;3;2;413.871.369;21.599.772;0;1;0;0;5;1;0;0;0;0;0;0;1;0;0;0;0;0;0;774.066.440.191.724;212.962.962.962.963;305.853.317.479.302;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1879;2;2150;rent;85;1;2;2;413.858.577;21.581.493;0;1;0;0;8;1;0;0;0;0;0;0;2;0;0;0;0;0;0;767.322.312.112.171;252.941.176.470.588;323.057.186.463.139;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;Eixample;L'Antiga Esquerra de l'Eixample
1880;1;1953;rent;105;1;2;2;413.934.675;21.625.611;0;1;0;0;21;1;0;0;0;0;0;0;1;0;0;1;0;0;0;757.712.193.087.668;18.6;292.316.158.071.916;0;0;1;0;1;0;0;0;1;1;0;0;0;0;0;0;1;0;0;1;0;Eixample;La Dreta de l'Eixample
