Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,district_Ciutat Vella,district_Eixample,district_Gracia,district_Horta-Guinardo,district_Les Corts,district_Nou Barris,district_Sant Andreu,district_Sant Marti,district_Sants-Montjuic,district_Sarria-Sant Gervasi
15323,-1.0,913.0,sale,90.0,1,0,1,414214571,21473692,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,681673588059497,766184804444444.0,203625321372007.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15324,-0.5,1089.0,sale,62.0,1,3,1,414309524,21685955,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699301512293296,132660447096774.0,258520774134323.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15325,4.0,1045.0,sale,41.0,1,2,1,413786401,21687518,0,0,0,0,13,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,695177216439891,192503087804878.0,295752710114997.0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15326,1.0,990.0,sale,57.0,1,3,2,414147167,21766248,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,689770494312864,131179389473684.0,257398067874945.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15327,0.0,1100.0,sale,68.0,1,2,1,414189415,22099821,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700306545878646,122176882352941.0,250288475706572.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15328,5.0,924.0,sale,54.0,1,2,1,414188018,2215988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682871207164168,129235991111111.0,255905502853277.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15329,2.0,1044.89,sale,60.0,1,3,1,414183266,22141681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,695166689570046,131529929953333.0,257664933693372.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15330,1.0,935.0,sale,50.0,1,1,1,413802427,21693649,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,1,1701528.0,684054652928869,141236476.0,26478505273159.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15331,0.0,1023.0,sale,42.0,1,1,1,414193193,21597558,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,693049476595163,183963477142857.0,291215215112362.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15332,4.0,990.0,sale,40.0,1,1,1,413807419,21643843,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,689770494312864,18693063.0,292815249247006.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15333,2.0,1089.0,sale,35.0,1,1,1,41421592,21546709,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699301512293296,234998506285714.0,315699406489891.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15334,0.0,979.0,sale,88.0,1,1,2,414211133,21567085,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688653164253051,840243740909091.0,212852183150767.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15335,0.0,990.0,sale,22.0,1,1,1,413823585,21699171,0,0,0,0,15,0,1,0,0,0,0,0,1,0,0,0,0,1,1701528.0,689770494312864,339873872727273.0,352598949322568.0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15336,0.0,1099989.0,sale,40.0,1,1,1,414210011,21789647,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700305545873646,207698622993.0,303350300807789.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15337,4.0,921.8,sale,43.0,1,3,1,414197639,22143892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682632828028641,161909941023256.0,278445516804821.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15338,0.0,979.0,sale,46.0,1,2,1,413765924,21647732,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,688653164253051,160742280869565.0,277721724949678.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15339,3.0,1089.0,sale,45.0,1,2,1,413801387,21670712,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,699301512293296,182776616.0,2905679636618.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15340,1.0,924.0,sale,66.0,1,3,1,414173624,22158072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682871207164168,105738538181818.0,235838433307062.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15341,2.0,973.5,sale,54.0,1,3,1,414168567,22165513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688089782481225,136159347777778.0,261124078170334.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15342,4.0,1045.0,sale,42.0,1,2,1,4137842,21674913,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,695177216439891,187919680952381.0,293342954957091.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15343,0.0,979.0,sale,80.0,1,2,1,414315776,21795371,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688653164253051,924268115.0,222383201131199.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15344,0.0,1098.9,sale,37.0,1,0,1,414195662,21794896,0,1,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700206495845288,224316756.0,311047404926402.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15345,0.0,902.0,sale,48.0,1,0,1,414163725,2216368,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,680461452006262,141928811666667.0,26527405126101.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15346,1.0,1003.2,sale,32.0,1,2,1,413801543,21644552,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,691095016987866,236778798.0,316454127053429.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15347,3.0,962.5,sale,54.0,1,2,1,414150432,22165847,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,219552.0,686953406616194,134620824074074.0,259987702305303.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15348,2.0,973.5,sale,54.0,1,3,1,414185504,22153565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,688089782481225,136159347777778.0,261124078170334.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15349,4.0,1045.0,sale,41.0,1,2,1,413783811,21675972,0,0,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,695177216439891,192503087804878.0,295752710114997.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15350,1.0,1067.0,sale,57.0,1,3,1,41414852,22137358,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,697260625130175,141382230877193.0,264888198692257.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15351,2.0,915.2,sale,54.0,1,2,1,414190807,22181063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,681914262062553,128005172148148.0,254948557751662.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15352,1.0,924.0,sale,66.0,1,3,1,414165146,22138229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,682871207164168,105738538181818.0,235838433307062.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15353,0.0,1056.0,sale,63.0,1,2,1,41418657,2213003,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,696224346426621,126598521904762.0,253843574133004.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15354,3.0,1089.0,sale,45.0,1,2,1,413801227,2166847,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,699301512293296,182776616.0,2905679636618.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15355,0.0,1078.0,sale,50.0,1,2,1,414195919,22136847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,698286275146894,1628373488.0,279016674949616.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15356,0.0,1089.0,sale,37.0,1,1,1,414189,21776829,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699301512293296,222295884324324.0,31014242137441.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15357,0.5,1089.0,sale,28.0,1,1,1,41374797,21637659,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699301512293296,293748132857143.0,338013761621312.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15358,5.0,1045.0,sale,42.0,1,1,1,413807869,21680467,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,695177216439891,187919680952381.0,293342954957091.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15359,0.0,935.0,sale,110.0,1,4,2,414151369,21488143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,684054652928869,641983981818182.0,185939316695163.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15360,3.0,1078.0,sale,45.0,1,2,1,413800673,2166887,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,698286275146894,180930387555556.0,289552726515399.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15361,3.0,961.4,sale,38.0,1,1,1,413799904,21679122,0,0,0,0,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,686839055545986,191084644.0,295013139918884.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15362,0.0,979.0,sale,38.0,1,0,1,414271483,21743139,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,688653164253051,194582761052632.0,296827248625949.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15363,2.0,915.2,sale,54.0,1,2,1,414190796,22165015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,681914262062553,128005172148148.0,254948557751662.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15364,0.0,1089.0,sale,62.0,1,2,1,414318261,21699641,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,699301512293296,132660447096774.0,258520774134323.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15365,-1.0,926.2,sale,50.0,1,1,1,414253242,21473899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,683109019404665,13990719152.0,263839419207387.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15366,4.0,925.1,sale,55.0,1,2,1,413803543,21647414,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,682990183977727,127037300872727.0,254189565800016.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15367,3.0,1089.0,sale,42.0,1,2,1,413801045,21669361,0,1,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,699301512293296,195832088571429.0,297467250810495.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15368,4.0,925.1,sale,55.0,1,2,1,413776297,21633542,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,682990183977727,127037300872727.0,254189565800016.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15369,-1.0,896.5,sale,59.0,1,2,1,414321264,21662015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,679849829304519,114763437627119.0,244028785259483.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15370,0.0,1001.0,sale,61.0,1,2,1,413548677,21479667,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,690875477931522,123939434098361.0,251720791859727.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15371,0.0,866.8,sale,40.0,1,1,1,413801877,21706966,0,0,0,0,11,0,1,0,0,0,0,0,1,0,0,0,0,2,2049152.0,67648082696622,1636681516.0,279525581900363.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15372,0.5,933.9,sale,20.0,1,0,1,41369824,21435013,0,1,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0.0,683936936611567,3526757886.0,356296409601704.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
15373,0.0,1099989.0,sale,40.0,1,0,1,414216355,21766712,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,700305545873646,207698622993.0,303350300807789.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15374,9.0,904.2,sale,61.0,1,3,1,414137294,22108084,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,68070505748605,111954082229508.0,241550371414256.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15375,4.0,1074.7,sale,50.0,1,2,1,413795336,21683454,0,0,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,697979683184711,16233886712.0,278710082987432.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15376,9.0,904.2,sale,61.0,1,3,1,414150058,22108084,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,68070505748605,111954082229508.0,241550371414256.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15377,2.0,935.0,sale,35.0,1,1,1,413807869,21680467,0,1,0,0,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0,684054652928869,201766394285714.0,300452547125464.0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15378,5.0,915.2,sale,49.0,1,1,1,413764225,2163781,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,681914262062553,141066924408163.0,264664932597027.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15379,4.0,925.1,sale,55.0,1,2,1,413804347,21633542,0,0,0,0,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,682990183977727,127037300872727.0,254189565800016.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15380,2.0,993.3,sale,57.0,1,1,1,414307061,21672593,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,690103273322131,131616654105263.0,257730846884212.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15381,4.0,960.3,sale,42.0,1,1,1,413746939,21739699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,686724573564393,172688296285714.0,284890312081592.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15382,4.0,898.7,sale,63.0,1,1,1,41359919,21455161,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,680094927466433,107740617079365.0,237714155172816.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15383,0.0,990.0,sale,35.0,1,0,1,414272308,21765515,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,689770494312864,213635005714286.0,306168388509458.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
15384,0.5,935.0,sale,59.0,1,2,1,413766924,21647732,0,1,0,0,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,684054652928869,119691928813559.0,248233608883833.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15385,1.0,825.0,sale,30.0,1,0,1,414179618,21489266,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,671538338633468,2077007.0,303351300812789.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15386,0.0,1100.0,sale,55.0,1,1,1,41378038,21337542,0,0,0,0,13,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,700306545878646,151055054545455.0,271505927700935.0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15387,0.0,1209879.0,sale,54.0,1,1,1,414192489,21612401,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,709827563359045,169220683646667.0,282861859048154.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15388,0.0,1532069.0,sale,77.0,1,2,1,413783561,21258589,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,733437438845079,150277121014545.0,270989597005247.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15389,0.0,1369797.0,sale,68.0,1,2,1,41432486,21695193,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,722241783266066,152143206287647.0,272223713093992.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15390,0.0,1258763.0,sale,56.0,1,1,1,413822535,21681224,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,71378847716855,169770101450714.0,283186008440571.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15391,0.0,1157728.0,sale,80.0,1,2,1,414197865,22087275,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,705421474280502,109300416368.0,23915151115865.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15392,0.0,1489895.0,sale,81.0,1,3,1,413588099,21408598,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,730646092665773,138923562032099.0,263133877544066.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15393,0.0,1531816.0,sale,67.0,1,2,1,41418352,21639532,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,733420923864878,172678021965373.0,284884362271318.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15394,0.0,1381127.0,sale,66.0,1,2,1,414214955,21978352,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,723065511152714,15805016236303.0,276032737295608.0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15395,0.0,1211496.0,sale,43.0,1,1,1,413787475,21671814,0,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,709961123855901,212793714373954.0,305773812632081.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15396,0.0,1138.28,sale,71.0,1,2,1,414188057,22109563,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,70372736301162,121086582738028.0,249392075653025.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15397,0.0,1300.53,sale,79.0,1,1,1,413652569,2139414,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,717052715267339,124336474739241.0,252040630366173.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
15398,3.0,1408.0,sale,67.0,0,3,1,414207403,21589403,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,724992553671799,158720534925373.0,276455992078238.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15399,0.5,1485.0,sale,61.0,1,2,1,413773605,21729527,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,0,2,2049152.0,73031700512368,183866193442623.0,291162319051885.0,0,0,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15400,0.0,1430.0,sale,36.0,1,0,1,413796025,21900302,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,32018.0,726542972325395,300012122222222.0,340123778825321.0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15401,0.0,1430.0,sale,71.0,1,1,1,413822596,21900302,0,1,0,0,4,0,0,0,0,1,0,0,0,0,0,0,0,1,32018.0,726542972325395,152118822535211.0,2722076849668.0,0,1,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
15402,6.0,1485.0,sale,35.0,0,1,1,414216802,21919237,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,73031700512368,320452508571429.0,346714899320275.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15403,0.0,1287.0,sale,23.0,1,1,1,413904461,21774427,0,0,0,0,12,0,0,1,1,0,0,0,0,0,0,0,1,1,50314.0,716006920759613,422625772173913.0,374390199512234.0,0,0,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
15404,0.0,1320.0,sale,55.0,1,0,1,413737527,21341361,0,0,0,0,12,0,0,0,0,0,2,0,0,1,0,0,0,0,0.0,718538701558042,181266065454545.0,289738083380331.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
15405,3.0,1375.0,sale,76.0,1,3,1,414215302,22074296,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,722620901010067,136645197368421.0,26148026732697.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15406,3.0,1375.0,sale,76.0,1,3,1,414228505,22074296,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0,722620901010067,136645197368421.0,26148026732697.0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
