Unnamed: 0,floor,price,operation,size,exterior,rooms,bathrooms,latitude,longitude,newDevelopment,hasLift,topNewDevelopment,isParkingSpaceIncludedInPrice,numero_bancos_cercanos,numero_starbucks_cercanos,numero_atractivos_cercanos,numero_buenasmigas_cercanos,numero_clubesnocturnos_cercanos,numero_mcdonalds_cercanos,numero_metro_cercanos,numero_parking_cercanos,numero_parkingbici_cercanos,numero_parques_cercanos,numero_playas_cercanos,numero_santagloria_cercanos,numero_vivari_cercanos,num_airbnbs_500,media_precios_airbnbs_500,log_price,price_m2,log_price_m2,propertyType_chalet,propertyType_duplex,propertyType_flat,propertyType_penthouse,status_good,status_newdevelopment,num_airbnbs_500_mas_de_cero,media_precios_airbnbs_500_mas_de_cero,numero_bancos_cercanos_mas_de_cero,numero_starbucks_cercanos_mas_de_cero,numero_atractivos_cercanos_mas_de_cero,numero_buenasmigas_cercanos_mas_de_cero,numero_clubesnocturnos_cercanos_mas_de_cero,numero_mcdonalds_cercanos_mas_de_cero,numero_metro_cercanos_mas_de_cero,numero_parking_cercanos_mas_de_cero,numero_parkingbici_cercanos_mas_de_cero,numero_parques_cercanos_mas_de_cero,numero_playas_cercanos_mas_de_cero,numero_santagloria_cercanos_mas_de_cero,numero_vivari_cercanos_mas_de_cero,cluster,cluster_0,cluster_1,cluster_2,cluster_3,cluster_4,cluster_5,cluster_6,cluster_7,cluster_8,cluster_9,cluster_10,cluster_11,cluster_12,cluster_13,cluster_14,cluster_15,cluster_16,cluster_17,cluster_18,cluster_19,cluster_20,cluster_21,cluster_22,cluster_23
8915,1.0,1600.0,rent,65.0,1,2,1,41.4066134,2.168549,0,1,0,0,9,0,1,0,1,0,1,9,81,7,0,0,1,580,142.904405183585,7.37775890822787,24.6153846153846,3.20337163833224,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,1,5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8916,6.0,1100.0,rent,57.0,1,1,1,41.3783464,2.1315732,0,1,0,0,15,0,0,0,1,0,2,5,27,8,0,0,1,209,90.9143603053435,7.00306545878646,19.2982456140351,2.96001419095191,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8917,0.0,1801.0,rent,60.0,1,1,1,41.3962894,2.164643,0,0,0,0,20,2,7,1,1,1,7,10,85,4,0,1,2,717,174.174845042017,7.49609734517596,30.0166666666667,3.40175278295386,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8918,1.0,1690.0,rent,53.0,1,1,1,41.3925614,2.1782042,0,1,0,0,11,0,6,1,1,0,3,12,99,4,0,0,2,766,141.520503092784,7.43248380791712,31.8867924528302,3.462191894365,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8919,0.0,1850.0,rent,86.0,1,3,2,41.3813197,2.1662841,0,1,0,0,6,1,12,2,2,0,2,10,96,8,0,0,0,1253,108.502180632008,7.52294091807237,21.5116279069767,3.06859362181886,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8920,0.0,1350.0,rent,55.0,1,1,1,41.3700805,2.1654794,0,1,0,0,0,0,4,0,1,0,1,10,21,7,0,0,0,441,102.369587172012,7.20785987143248,24.5454545454545,3.2005266862,0,0,0,1,1,0,1,1,0,0,1,0,1,0,1,1,1,1,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8921,0.0,1700.0,rent,28.0,1,0,1,41.388738,2.1740657,0,0,0,0,17,2,10,1,3,1,13,11,95,4,0,0,3,1145,146.699983870968,7.43838353004431,60.7142857142857,4.1061790198691,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8922,4.0,1440.0,rent,84.0,1,3,2,41.3888429,2.1809701,0,0,0,0,5,0,15,0,0,0,1,7,106,3,0,0,2,861,109.320898492462,7.27239839257005,17.1428571428571,2.84158159372673,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8923,5.0,1375.0,rent,55.0,1,1,1,41.4018743,2.1549567,0,1,0,0,9,0,2,0,1,1,2,25,65,0,0,0,1,643,120.758701115242,7.22620901010067,25.0,3.2188758248682,0,0,0,1,1,0,1,1,1,0,1,0,1,1,1,1,1,0,0,0,1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
8924,4.0,1950.0,rent,53.0,1,1,1,41.3925614,2.1782042,0,1,0,0,11,0,6,1,1,0,3,12,99,4,0,0,2,766,141.520503092784,7.57558465155779,36.7924528301887,3.60529273800567,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8925,0.0,1600.0,rent,90.0,1,3,2,41.3795313,2.1707744,0,0,0,0,11,1,17,1,5,1,1,8,88,7,0,0,0,1381,108.497039230769,7.37775890822787,17.7777777777778,2.87794923789761,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8926,7.0,1590.0,rent,80.0,1,2,2,41.3984443,2.1550579,0,1,0,1,20,2,3,1,4,2,3,72,76,1,0,0,0,637,143.923019168174,7.37148929521428,19.875,2.9894626605404,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8927,2.0,1990.0,rent,79.0,1,2,1,41.4106982,2.1755879,0,1,0,0,8,0,1,0,0,0,1,6,54,2,0,0,4,523,140.732832,7.59588991771854,25.1898734177215,3.22644206525152,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8928,3.0,1190.0,rent,37.0,1,1,1,41.3774102,2.1735081,0,0,0,0,6,0,11,0,7,1,5,10,75,5,0,0,0,1036,118.988913534823,7.08170858610557,32.1621621621622,3.47079067346135,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8929,0.0,1820.0,rent,82.0,1,3,2,41.4117827,2.1824826,0,0,0,0,9,0,0,0,0,0,3,3,45,3,0,0,3,334,114.795317735849,7.50659178007084,22.1951219512195,3.09987253280659,0,0,1,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
8930,6.0,1250.0,rent,57.0,1,2,1,41.4193107,2.1830889,0,1,0,0,10,0,1,0,0,0,5,3,37,9,0,0,0,133,73.6364817204301,7.13089883029635,21.9298245614035,3.0878475624618,0,0,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
8931,5.0,1200.0,rent,38.0,1,0,1,41.3878858,2.1769155,0,0,0,0,14,2,21,2,2,0,3,10,97,4,0,0,3,1197,119.010282272727,7.09007683577609,31.5789473684211,3.45249067604971,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8932,0.0,1660.0,rent,84.0,1,2,2,41.3882216,2.1755529,0,1,0,0,13,2,14,1,2,1,3,10,88,3,0,0,3,1192,132.068231578947,7.41457288135059,19.7619047619048,2.98375608250728,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8933,0.0,1850.0,rent,86.0,1,3,2,41.3797843,2.1645141,0,1,0,0,4,0,8,0,2,0,1,9,85,11,0,0,0,1136,104.693548590755,7.52294091807237,21.5116279069767,3.06859362181886,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,0,0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8934,0.0,1660.0,rent,70.0,1,2,2,41.3895678,2.1765177,0,1,0,0,12,2,8,1,1,0,3,13,100,2,0,0,3,1091,133.908697755611,7.41457288135059,23.7142857142857,3.16607763930123,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8935,0.0,2000.0,rent,43.0,1,2,1,41.3881964,2.1731481,0,0,0,0,20,3,10,1,3,2,19,9,92,5,0,0,3,1130,153.021475925926,7.60090245954208,46.5116279069767,3.83970234384852,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8936,0.0,1215.0,rent,40.0,1,1,1,41.3812085,2.1699252,0,0,0,0,12,1,24,1,4,2,1,5,95,6,0,0,0,1385,107.529000760456,7.10249935577465,30.375,3.41361990166071,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8937,8.0,1700.0,rent,76.0,1,3,2,41.3839942,2.1261627,0,1,0,0,9,1,2,0,0,0,6,11,41,10,0,1,2,77,107.01730625,7.43838353004431,22.3684210526316,3.10765018975798,0,0,0,1,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,1,1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8938,0.0,1650.0,rent,75.0,1,3,1,41.3909639,2.1835264,0,1,0,0,6,0,13,0,0,0,5,9,109,4,0,0,1,384,99.3515348837209,7.40853056689463,22.0,3.09104245335832,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8939,0.0,1450.0,rent,58.0,1,2,1,41.3883555,2.1530233,0,0,0,0,6,0,0,1,3,1,1,20,82,7,0,0,3,573,137.047092747253,7.27931883541462,25.0,3.2188758248682,0,0,1,0,1,0,1,1,1,0,0,1,1,1,1,1,1,1,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8940,1.0,1300.0,rent,55.0,1,1,1,41.3893974,2.167668,0,1,0,0,23,5,11,0,3,3,40,12,98,5,0,0,1,961,189.194696406444,7.17011954344963,23.6363636363636,3.16278635821716,0,0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8941,0.0,1950.0,rent,80.0,1,2,1,41.3927296,2.1618412,0,1,0,0,17,4,13,1,2,1,25,10,72,5,0,0,0,859,186.408872022161,7.57558465155779,24.375,3.19355801688391,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8942,5.0,1900.0,rent,35.0,1,0,1,41.3839608,2.1780527,0,1,0,0,18,2,33,1,2,0,1,3,86,4,0,0,1,1613,113.799023895254,7.54960916515453,54.2857142857143,3.99426110366512,0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8943,0.0,1850.0,rent,86.0,1,3,2,41.3813197,2.1662841,0,1,0,0,6,1,12,2,2,0,2,10,96,8,0,0,0,1253,108.502180632008,7.52294091807237,21.5116279069767,3.06859362181886,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,0,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8944,1.0,1690.0,rent,53.0,1,1,1,41.3925614,2.1782042,0,1,0,0,11,0,6,1,1,0,3,12,99,4,0,0,2,766,141.520503092784,7.43248380791712,31.8867924528302,3.462191894365,0,0,1,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8945,0.0,1850.0,rent,35.0,1,0,1,41.3878125,2.1806519,0,0,0,0,7,1,21,0,0,0,2,9,107,1,0,0,2,1047,109.826957029178,7.52294091807237,52.8571428571429,3.96759285658296,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8946,0.0,1950.0,rent,45.0,1,2,1,41.3889872,2.1807957,0,0,0,0,5,0,16,0,0,0,1,7,106,3,0,0,2,851,111.642437583893,7.57558465155779,43.3333333333333,3.76892216178747,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8947,0.0,2000.0,rent,30.0,1,0,1,41.3863913,2.1759449,0,0,0,0,18,3,28,2,2,1,4,6,89,4,0,0,2,1330,117.037563313609,7.60090245954208,66.6666666666667,4.19970507787993,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8948,0.0,1500.0,rent,52.0,1,1,1,41.3754896,2.1399317,0,1,0,0,14,0,0,0,1,1,5,7,37,10,0,0,0,304,94.703580952381,7.3132203870903,28.8461538461538,3.36197666850887,0,0,1,0,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8949,0.0,1600.0,rent,65.0,1,2,1,41.3980735,2.1941522,0,0,0,0,1,0,2,0,5,0,2,0,97,7,0,0,0,148,112.62537704918,7.37775890822787,24.6153846153846,3.20337163833224,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,0,1,1,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8950,0.0,1700.0,rent,82.0,1,1,1,41.3896332,2.1499907,0,1,0,0,12,0,1,1,2,1,1,20,87,6,0,0,2,412,125.605407361963,7.43838353004431,20.7317073170732,3.03166428278005,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8951,0.0,2000.0,rent,30.0,1,0,1,41.3863913,2.1759449,0,0,0,0,18,3,28,2,2,1,4,6,89,4,0,0,2,1330,117.037563313609,7.60090245954208,66.6666666666667,4.19970507787993,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8952,0.0,1850.0,rent,65.0,1,2,1,41.3822532,2.1860258,0,0,0,0,8,0,13,0,2,1,2,10,57,4,0,0,0,667,100.81929358178,7.52294091807237,28.4615384615385,3.34855364817673,0,0,1,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8953,0.0,1850.0,rent,35.0,1,0,1,41.3878125,2.1806519,0,0,0,0,7,1,21,0,0,0,2,9,107,1,0,0,2,1047,109.826957029178,7.52294091807237,52.8571428571429,3.96759285658296,0,0,0,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8954,4.0,1400.0,rent,81.0,1,2,1,41.37586,2.1119803,0,1,0,0,1,0,0,0,1,0,4,5,17,11,0,0,0,17,97.8004363636364,7.24422751560335,17.2839506172839,2.84977836093091,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
8955,4.0,1950.0,rent,105.0,1,4,1,41.3815314,2.1456556,0,1,0,0,8,0,1,0,3,0,4,5,48,4,0,1,0,388,111.388780519481,7.57558465155779,18.5714285714286,2.92162430140027,0,0,1,0,1,0,1,1,1,0,1,0,1,0,1,1,1,1,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8956,0.0,2000.0,rent,118.0,1,1,1,41.3929045,2.1479362,0,0,0,0,24,0,2,1,8,2,2,39,87,3,0,0,1,402,127.470228908555,7.60090245954208,16.9491525423729,2.83021783507642,0,0,1,0,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,0,1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
8957,0.0,2000.0,rent,30.0,1,0,1,41.3863913,2.1759449,0,0,0,0,18,3,28,2,2,1,4,6,89,4,0,0,2,1330,117.037563313609,7.60090245954208,66.6666666666667,4.19970507787993,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8958,5.0,1500.0,rent,42.0,1,1,1,41.4029187,2.1985535,0,0,0,0,9,0,2,0,0,0,4,3,83,14,0,0,0,168,106.83795620438,7.3132203870903,35.7142857142857,3.57555076880693,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8959,3.0,1950.0,rent,62.0,1,2,1,41.3850344,2.1411074,0,1,0,0,8,0,0,0,1,0,2,7,60,12,0,0,1,258,103.964329411765,7.57558465155779,31.4516129032258,3.4484502665127,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8960,0.0,1400.0,rent,36.0,1,0,1,41.4054375,2.1441019,0,0,0,0,4,0,0,0,0,0,2,7,15,5,0,0,0,247,103.344395918367,7.24422751560335,38.8888888888889,3.66070857714724,0,0,0,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,3,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8961,0.0,1600.0,rent,45.0,1,2,1,41.3884237,2.1805559,0,0,0,0,8,1,16,0,0,0,1,8,110,1,0,0,2,954,109.805948809524,7.37775890822787,35.5555555555556,3.57109641845755,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8962,0.0,1350.0,rent,25.0,1,0,1,41.3781488,2.173638,0,0,0,0,9,0,14,0,6,1,4,9,81,5,0,0,0,1191,115.290671040724,7.20785987143248,54.0,3.98898404656427,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8963,0.0,1300.0,rent,15.0,1,0,1,41.3833585,2.1779813,0,0,0,0,19,2,30,1,4,1,2,3,84,4,0,0,1,1631,115.721085296507,7.17011954344963,86.6666666666667,4.46206934234742,0,0,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8964,0.0,1650.0,rent,25.0,1,0,1,41.3779993,2.1737957,0,0,0,0,8,0,14,0,6,1,4,9,79,4,0,0,0,1151,114.511816037736,7.40853056689463,66.0,4.18965474202643,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8965,0.0,1350.0,rent,25.0,1,0,1,41.3779222,2.1737494,0,0,0,0,8,0,14,0,6,1,5,9,80,4,0,0,0,1146,115.508385798817,7.20785987143248,54.0,3.98898404656427,0,0,0,0,1,0,1,1,1,0,1,0,1,1,1,1,1,1,0,0,0,6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8966,3.0,1300.0,rent,45.0,1,1,1,41.3796196,2.1803946,0,1,0,0,8,1,11,0,7,0,1,7,45,4,0,0,0,960,125.330259302326,7.17011954344963,28.8888888888889,3.36345705367931,0,0,1,0,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
8967,0.5,1600.0,rent,82.0,1,3,2,41.3845576,2.1393857,0,1,0,0,10,0,0,0,1,0,3,10,59,16,0,0,2,221,108.125382608696,7.37775890822787,19.5121951219512,2.97103966096362,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8968,2.0,1450.0,rent,80.0,1,1,1,41.3867633,2.1779548,0,0,0,0,15,2,29,2,1,0,3,8,95,4,0,0,2,1311,115.858948453608,7.27931883541462,18.125,2.89729220074074,0,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,0,0,1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
