"id","price","accommodation_type","latitude","longitude","precio_euro"
634656498259590528,62,"Entire place",41.42612,2.19136,56.7176
629308395351117312,205,"Entire place",41.38298,2.16264,187.534
639908016297352064,NA,"Private room",41.3962617181905,2.17346754242511,NA
640232052690834048,33,"Private room",41.3941902,2.1468278,30.1884
634677796682925824,75,"Entire place",41.37408,2.16111,68.61
640247261761923328,200,"Entire place",41.38571,2.15839,182.96
635307276650480512,60,"Private room",41.38927,2.1355,54.888
640247295903048064,193,"Entire place",41.38549,2.15684,176.5564
640247356626623872,184,"Entire place",41.38725,2.15856,168.3232
629315933057462912,221,"Entire place",41.38207,2.16076,202.1708
629321625066354432,181,"Entire place",41.38149,2.16261,165.5788
629418939870050432,215,"Entire place",41.38268,2.16243,196.682
640265540984286592,NA,"Entire place",41.39519,2.14546,NA
635390589497826304,194,"Entire place",41.3973083496094,2.14407801628113,177.4712
640269677620707968,544,"Entire place",41.39229,2.16195,497.6512
640304220258518784,34,"Private room",41.38517,2.17431,31.1032
635409873885966080,192,"Entire place",41.37834,2.15997,175.6416
640305340481816960,31,"Private room",41.3941902,2.1468278,28.3588
629430185023801600,54,"Entire place",41.42703,2.15569,49.3992
635426407936521984,81,"Private room",41.383575,2.169703,74.0988
629459204333615616,61,"Entire place",41.37428,2.12435,55.8028
629464297530010496,NA,"Entire place",41.38743,2.17986,NA
640316267003032576,NA,"Private room",41.38715,2.17598,NA
635543487090751104,200,"Entire place",41.3997577629197,2.20873106366284,182.96
640348210528164480,65,"Entire place",41.3895,2.17733,59.462
640402649845733632,NA,"Private room",41.378,2.17986,NA
641330893938141440,55,"Entire place",41.38894,2.18191,50.314
641332497600662400,65,"Entire place",41.39059,2.18228,59.462
635886564805765632,127,"Entire place",41.37749,2.1639,116.1796
641591209195179520,76,"Entire place",41.41399,2.15322,69.5248
640416249229914112,87,"Private room",41.3855441455856,2.16984362221927,79.5876
635893518507528448,36,"Private room",41.4009325150586,2.17586777427523,32.9328
640557111239723776,130,"Entire place",41.3888711595735,2.1365126761963,118.924
641773513040257664,68,"Private room",41.39074,2.17432,62.2064
641933277742597248,140,"Entire place",41.37346,2.12892,128.072
635941112070894720,30,"Private room",41.40113,2.17726,27.444
640559797373282048,47,"Private room",41.41166,2.17755,42.9956
635943442519286528,125,"Entire place",41.4025656752884,2.17601587781264,114.35
641951883418342144,125,"Entire place",41.3895663,2.1639692,114.35
636015608363193984,70,"Entire place",41.37396,2.16441,64.036
640724827340459264,136,"Entire place",41.37277,2.16149,124.4128
640919659704579328,250,"Entire place",41.37802,2.17557,228.7
636056419647289472,70,"Entire place",41.37352,2.16282,64.036
640920090355139200,NA,"Private room",41.3959342,2.1740867,NA
640948494457063424,211,"Entire place",41.38125,2.16882,193.0228
636102937115880192,51,"Private room",41.371491,2.1465209,46.6548
641020247716930432,101,"Entire place",41.40498,2.213,92.3948
641957726582733056,93,"Entire place",41.4141121,2.1897885,85.0764
641962712608345984,50,"Entire place",41.40318,2.1573,45.74
636581892170480384,55,"Entire place",41.38943,2.17882,50.314
642428457481774336,90,"Private room",41.37282,2.14751,82.332
641061143071207168,50,"Entire place",41.38941,2.1433,45.74
636655325451341824,55,"Private room",41.402092,2.160354,50.314
641062114738326912,30,"Private room",41.39217,2.15646,27.444
641078567424264704,50,"Entire place",41.38245,2.17766,45.74
642459833805101312,62,"Private room",41.38084,2.15385,56.7176
642459907192304384,62,"Private room",41.38164,2.15176,56.7176
642485551951629952,62,"Private room",41.38077,2.1516,56.7176
642491256537309696,62,"Private room",41.38231,2.15364,56.7176
642578238823129600,43,"Private room",41.4404708,2.1816656,39.3364
641109488001994112,29,"Private room",41.3941197145066,2.15842403703526,26.5292
641117463719510272,143,"Private room",41.3746263,2.1678581,130.8164
636685221354833280,40,"Private room",41.3761177024094,2.16590714674738,36.592
641122380697532288,30,"Private room",41.3936719572246,2.15680576767537,27.444
641129333857487360,28,"Private room",41.39432,2.15808,25.6144
643050950989052160,NA,"Private room",41.4111094129202,2.17832893248384,NA
636761271918806400,NA,"Private room",41.3813896179199,2.18338394165039,NA
643116787225417856,NA,"Private room",41.42411,2.17476,NA
643156380461367296,295,"Entire place",41.38225,2.18263,269.866
641136699077122816,27,"Private room",41.3921321933119,2.15718750720207,24.6996
641156187952601856,30,"Private room",41.39827,2.1415,27.444
636828911530563072,160,"Entire place",41.389526,2.158062,146.368
641169599952219520,27,"Private room",41.3997136639002,2.14162121578783,24.6996
641175229232800128,32,"Private room",41.39986,2.14348,29.2736
643237642648902272,158,"Entire place",41.38217,2.16572,144.5384
643237654635430656,173,"Entire place",41.38212,2.16358,158.2604
643237668014308992,203,"Entire place",41.38354,2.16367,185.7044
637488412292568320,95,"Entire place",41.40725,2.13888,86.906
643252540915521408,220,"Entire place",41.3934112,2.1852352,201.256
643273783654912896,NA,"Private room",41.36472,2.13993,NA
641195751470685440,45,"Entire place",41.37225,2.13252,41.166
641323160822804096,60,"Entire place",41.38939,2.18209,54.888
641326531104847616,55,"Entire place",41.39004,2.18223,50.314
641328690216365952,83,"Entire place",41.389,2.18183,75.9284
648409116643183616,NA,"Private room",41.3858394783952,2.17619417429315,NA
648415375256935424,NA,"Private room",41.4180126718262,2.17357202597184,NA
637529350254259712,130,"Entire place",41.3723,2.12695,118.924
643317411731755264,95,"Entire place",41.3805,2.16366,86.906
637627728275310720,NA,"Entire place",41.41008,2.18814,NA
643815352945301760,235,"Entire place",41.4034,2.21043,214.978
637661402684941184,191,"Entire place",41.3936550022805,2.1603937149048,174.7268
643881300706181248,NA,"Entire place",41.38321,2.145,NA
643961821979785216,81,"Entire place",41.40051,2.17355,74.0988
644029170226826240,NA,"Entire place",41.3838,2.16735,NA
648418271959361024,178,"Entire place",41.38781,2.16028,162.8344
648423665912224256,NA,"Private room",41.37699,2.17886,NA
648437265654048384,NA,"Private room",41.37873,2.17895,NA
648444844272390144,NA,"Private room",41.37696,2.17904,NA
648461686847743488,133,"Entire place",41.40614,2.17896,121.6684
638008475944538752,NA,"Private room",41.38154,2.15666,NA
644063574240339840,110,"Entire place",41.37132,2.17181,100.628
638134891584052224,270,"Entire place",41.39423,2.16491,246.996
638158839824519808,190,"Entire place",41.37431,2.1672,173.812
644090331840258944,NA,"Entire place",41.38745,2.15897,NA
644130644483819776,NA,"Entire place",41.38756,2.16042,NA
648479221919428480,35,"Entire place",41.3727429112098,2.13386888651191,32.018
648486465533870464,60,"Private room",41.40547,2.15666,54.888
638253085977120896,80,"Entire place",41.37452,2.13225,73.184
648491779138280192,64,"Entire place",41.37383,2.15736,58.5472
644210925876844800,NA,"Private room",41.37942,2.14178,NA
648491793084872064,69,"Entire place",41.38107,2.14901,63.1212
644214963424589824,270,"Entire place",41.3975782,2.1790972,246.996
638283429619410048,150,"Private room",41.391338,2.199924,137.22
644237171682701824,229,"Entire place",41.39291,2.13017,209.4892
644264489143382784,171,"Entire place",41.4094874029151,2.1587135642767,156.4308
648547563070257280,80,"Private room",41.3932943,2.130981,73.184
638363133062684416,NA,"Private room",41.3876588,2.1780746,NA
648908759254576128,204,"Entire place",41.38851,2.15747,186.6192
648959760947774336,25,"Private room",41.39974,2.14154,22.87
644267814974787456,NA,"Entire place",41.43727,2.20513,NA
638368533888774144,NA,"Private room",41.40536,2.18128,NA
644543371847274368,143,"Entire place",41.39593,2.16009,130.8164
644546169735175680,248,"Entire place",41.39759,2.16177,226.8704
644548080940224896,159,"Entire place",41.39554,2.16226,145.4532
648985087490645632,60,"Entire place",41.42436,2.19168,54.888
649003007084184192,70,"Private room",41.4016515093377,2.16854017227888,64.036
655077328526235136,33,"Private room",41.40688,2.17545,30.1884
655100198489767040,95,"Private room",41.41548,2.1821,86.906
649117805094712576,59,"Private room",41.4166,2.2067,53.9732
644551344989597056,NA,"Entire place",41.39739,2.1618,NA
644590454730814848,NA,"Entire place",41.3728693518401,2.16383596525489,NA
655354683274523776,30,"Private room",41.37924,2.13864,27.444
644598801183577472,NA,"Entire place",41.39679,2.12385,NA
644598845619223040,42,"Private room",41.37409,2.13736,38.4216
649130074878964224,NA,"Private room",41.3857351071427,2.17617237890809,NA
649284287141972352,95,"Private room",41.4487072,2.1835989,86.906
649666729910518528,266,"Entire place",41.39904,2.16923,243.3368
655450988312165120,196,"Entire place",41.3935,2.19118,179.3008
649681231556673024,202,"Entire place",41.38944,2.17294,184.7896
644609319092681856,195,"Entire place",41.39701,2.15803,178.386
644612908840063104,199,"Entire place",41.39833,2.1593,182.0452
655470104406488576,126,"Entire place",41.40215,2.16465,115.2648
644618512610477056,155,"Entire place",41.39869,2.15961,141.794
649753050429298944,57,"Entire place",41.3756376713106,2.1257257700062,52.1436
649754403581024384,126,"Entire place",41.3997478,2.1516045,115.2648
655503685795926144,45,"Private room",41.3921849,2.1703916,41.166
649754728056014336,129,"Entire place",41.3997478,2.1516045,118.0092
644629238647917440,130,"Entire place",41.3809179462231,2.17882620256079,118.924
644680510917522432,139,"Entire place",41.38511,2.1574,127.1572
655508366720455168,111,"Entire place",41.40432,2.1653,101.5428
655512193552255872,33,"Private room",41.3862046,2.1752895,30.1884
644771126156262016,NA,"Entire place",41.39361,2.16484,NA
655524809171454464,NA,"Private room",41.3964025,2.1739883,NA
649762441895016960,38,"Entire place",41.37591,2.12582,34.7624
655545839169555840,40,"Private room",41.3921849,2.1703916,36.592
644778634832402944,75,"Entire place",41.37718,2.16305,68.61
655560601170524288,40,"Private room",41.3921849,2.1703916,36.592
644791296824055680,260,"Entire place",41.3925414791014,2.19307475681738,237.848
649791152644727040,112,"Entire place",41.37233,2.14766,102.4576
655578665127569280,29,"Private room",41.3854842943008,2.17199294620099,26.5292
649830804396167296,NA,"Private room",41.4166363970932,2.17307907668048,NA
649845750944685568,57,"Private room",41.41052,2.20276,52.1436
644804389669923200,NA,"Private room",41.3978,2.20397,NA
655602942801469056,161,"Entire place",41.3997478,2.1516045,147.2828
644807604554643456,110,"Entire place",41.37264,2.15755,100.628
649855777757509888,NA,"Private room",41.37816,2.1733,NA
655627110630181504,150,"Private room",41.4136204791266,2.17958450317383,137.22
650343788140658944,133,"Entire place",41.3997478,2.1516045,121.6684
645422445624304128,NA,"Private room",41.3865490323888,2.17633639918666,NA
655736769989728384,139,"Entire place",41.379274,2.176689,127.1572
645437909701718528,287,"Entire place",41.39782,2.1622,262.5476
645439586885547136,272,"Entire place",41.39567,2.16206,248.8256
650451162509182720,NA,"Private room",41.3851610595765,2.17494202119315,NA
650458802207806720,NA,"Private room",41.3850855306293,2.17601089171703,NA
656117489866704384,284,"Entire place",41.3880627,2.1690864,259.8032
645441630111032576,309,"Entire place",41.39554,2.16208,282.6732
656254736722976768,129,"Entire place",41.3997478,2.1516045,118.0092
656255045399262336,141,"Entire place",41.3997478,2.1516045,128.9868
645521133491188480,239,"Entire place",41.3916096886259,2.17526596137694,218.6372
645540588332874624,80,"Entire place",41.40326,2.18291,73.184
645554243639256064,NA,"Private room",41.3850231234766,2.17457808436825,NA
650465390418491008,NA,"Private room",41.37654,2.17516,NA
650505571563332864,NA,"Entire place",41.40628,2.17221,NA
656255896521606656,40,"Private room",41.37202,2.12854,36.592
650559966509373952,NA,"Private room",41.37692,2.1775,NA
650574813481686784,300,"Entire place",41.35272,2.14421,274.44
646108940246746112,34,"Private room",41.3941902,2.1468278,31.1032
646132999434626176,50,"Entire place",41.3803,2.17702,45.74
656746284190714240,40,"Private room",41.3812853224279,2.18071068391401,36.592
646138348514198272,50,"Entire place",41.38258,2.17698,45.74
646146320692429056,60,"Entire place",41.38232,2.17608,54.888
656903021113715968,179,"Entire place",41.404816341,2.17610394,163.7492
650792926285616000,71,"Private room",41.3826,2.1546,64.9508
650796269050000512,50,"Private room",41.38308,2.15276,45.74
657114901851072896,110,"Entire place",41.37868,2.1438,100.628
650799192585988864,39,"Private room",41.38251,2.15396,35.6772
646348983670886656,73,"Private room",41.42173,2.14532,66.7804
657114933165836928,110,"Entire place",41.38971,2.15384,100.628
657130797539605120,126,"Private room",41.3791925616911,2.16797484109453,115.2648
651094159098043648,223,"Entire place",41.4033316,2.1714857,204.0004
657145014902766336,37,"Private room",41.4023095,2.1696814,33.8476
651128822020421760,129,"Entire place",41.3996,2.18109,118.0092
651135209175115392,99,"Private room",41.3964989050866,2.13545297587918,90.5652
646408495441585664,59,"Private room",41.40669,2.16102,53.9732
657189725659746432,30,"Private room",41.4007163937358,2.18208584769396,27.444
646794811266907008,80,"Entire place",41.37338,2.15905,73.184
651339156737739392,80,"Entire place",41.39233,2.13193,73.184
657196185045740544,30,"Entire place",41.4025434535857,2.18336036395378,27.444
646992820145542912,125,"Entire place",41.39032,2.16719,114.35
651914560332893440,NA,"Private room",41.37862,2.1754,NA
651918088527025792,NA,"Private room",41.37689,2.17398,NA
657477525450520192,36,"Private room",41.3738213,2.1383285,32.9328
651976770786285824,NA,"Entire place",41.3985553,2.1529057,NA
647117274000004736,36,"Private room",41.4049715,2.1778586,32.9328
657632901507305600,45,"Entire place",41.37382,2.12472,41.166
647643767505458560,45,"Private room",41.37831,2.15771,41.166
657732980087449600,NA,"Private room",41.3527227,2.1442069,NA
647837133728307200,260,"Entire place",41.3941033,2.1723878,237.848
652161642558349824,432,"Entire place",41.3922162562452,2.17017650435715,395.1936
652590524934252032,90,"Private room",41.3689157,2.1340915,82.332
657746676470002304,35,"Private room",41.40309,2.17816,32.018
652656930091570944,66,"Private room",41.40404,2.13618,60.3768
648255664657492608,140,"Entire place",41.39376,2.17955,128.072
657929571400054784,35,"Private room",41.4110422,2.1792933,32.018
658372230120794880,105,"Entire place",41.3872,2.15249,96.054
648293667457187712,210,"Entire place",41.37616,2.13861,192.108
652674387776347776,30,"Private room",41.3814,2.17294,27.444
653293628766180480,69,"Entire place",41.4247,2.15808,63.1212
658380573978174464,151,"Entire place",41.40608,2.1573,138.1348
653300646472270336,70,"Private room",41.38703,2.15154,64.036
648308653593186560,105,"Private room",41.3827786,2.1493409,96.054
648322052495776384,160,"Entire place",41.3974908,2.1560361,146.368
648358583939581184,133,"Entire place",41.37657,2.17461,121.6684
648381569847711872,NA,"Private room",41.3853514187821,2.17576503542483,NA
653391331817297280,48,"Entire place",41.38165,2.16756,43.9104
648385996962982784,148,"Entire place",41.39073,2.18268,135.3904
648398532984167936,NA,"Private room",41.3857527842282,2.17417359752235,NA
661400627387204224,27,"Private room",41.4117421,2.1783778,24.6996
653435084469466880,68,"Private room",41.39028,2.14164,62.2064
653496241550032512,NA,"Entire place",41.41021,2.13778,NA
658471450009412864,81,"Entire place",41.4092,2.19286,74.0988
653621541015469952,50,"Entire place",41.3790906391619,2.18915965408087,45.74
653638312452638464,45,"Private room",41.4013831628857,2.20816275761619,41.166
661418306416178432,143,"Entire place",41.39268,2.15848,130.8164
661475984265403264,30,"Private room",41.41514,2.20356,27.444
658604959878719744,114,"Entire place",41.37538,2.16106,104.2872
661534419768040448,109,"Private room",41.378684,2.172384,99.7132
661572481207533312,99,"Entire place",41.3842377153426,2.16544044886472,90.5652
661576263246204032,135,"Entire place",41.3790302857848,2.15886100798763,123.498
653674666389271680,130,"Entire place",41.37408,2.159,118.924
658676240523446656,180,"Entire place",41.38252,2.16021,164.664
654092989438244224,140,"Entire place",41.3997478,2.1516045,128.072
658718492886165632,329,"Entire place",41.3800728769187,2.18999368482337,300.9692
654135269374189184,138,"Entire place",41.3997478,2.1516045,126.2424
658725327988351616,50,"Private room",41.3835341908848,2.18051501309924,45.74
661678370861367936,43,"Private room",41.40377,2.16832,39.3364
659054725392312320,150,"Entire place",41.40004,2.1464,137.22
661904421638421632,45,"Entire place",41.41385,2.11022,41.166
654164495421642112,48,"Private room",41.41941,2.17354,43.9104
654184572126974336,NA,"Private room",41.37943,2.15237,NA
659086386572544128,450,"Entire place",41.3919859,2.1542665,411.66
654219840679706368,57,"Private room",41.39245,2.14097,52.1436
661957367803254400,23,"Private room",41.39339,2.17665,21.0404
659169786153328640,125,"Entire place",41.40751,2.20536,114.35
662265681470797056,155,"Private room",41.41101,2.15585,141.794
662334749499042688,45,"Entire place",41.38069,2.19127,41.166
654250476192104320,70,"Entire place",41.38179,2.17498,64.036
654353037408745856,175,"Entire place",41.39102,2.16361,160.09
662348505092793472,21,"Private room",41.39246,2.17851,19.2108
659236138365630848,279,"Entire place",41.38193,2.16023,255.2292
662682675009170560,57,"Private room",41.40441,2.1568,52.1436
654368869071411712,55,"Private room",41.40691,2.17534,50.314
654377952136333568,NA,"Entire place",41.3865426,2.2011989,NA
654411129610561536,73,"Entire place",41.4448980365206,2.1857881659132,66.7804
659255626451787008,80,"Private room",41.4057893045797,2.18036069347466,73.184
654411211894099072,90,"Entire place",41.42785,2.1595,82.332
662809060403155456,70,"Private room",41.3707557819379,2.13709553522817,64.036
659370018873587584,170,"Entire place",41.38133,2.15861,155.516
662852977023658496,70,"Entire place",41.38201,2.18929,64.036
659778288480572032,30,"Private room",41.3806184431067,2.17732910066843,27.444
662885988585027200,137,"Entire place",41.39598,2.1847,125.3276
654771377097442176,NA,"Entire place",41.37634,2.17436,NA
654799171170979584,95,"Entire place",41.38994,2.18049,86.906
659782379676012160,63,"Entire place",41.3784166267251,2.16561069231011,57.6324
654855539201805696,158,"Entire place",41.3728682,2.1562096,144.5384
654931709401915136,127,"Entire place",41.40018,2.17394,116.1796
654953265157096192,144,"Entire place",41.37629,2.15472,131.7312
654966377500577792,35,"Private room",41.39369,2.12217,32.018
655055048956817024,55,"Private room",41.40852,2.1771,50.314
655065687362819968,33,"Private room",41.40859,2.17557,30.1884
663309417985525504,200,"Entire place",41.3998674215371,2.17810265700298,182.96
663385575050916608,175,"Entire place",41.4058608,2.169774,160.09
659843427429916032,59,"Entire place",41.38298,2.1699,53.9732
663452645192016768,32,"Private room",41.38056,2.18671,29.2736
663546565524820736,26,"Private room",41.3921820832179,2.15251604659316,23.7848
663550422780347648,55,"Private room",41.38107,2.17733,50.314
663568377528750464,49,"Entire place",41.4074126444665,2.17156289831166,44.8252
663603712605243264,121,"Entire place",41.39118,2.15472,110.6908
666539555439306240,32,"Private room",41.38925,2.17289,29.2736
666541203277857024,121,"Entire place",41.37402,2.15759,110.6908
666547155250286464,146,"Entire place",41.40989,2.18219,133.5608
666563259093604608,102,"Entire place",41.39965,2.14812,93.3096
666604385807739264,163,"Entire place",41.3811732,2.17530468095093,149.1124
666651780030489344,20,"Private room",41.37487,2.15654,18.296
663640295905549184,110,"Entire place",41.37338,2.15932,100.628
659892754049219968,162,"Entire place",41.39302,2.15239,148.1976
666699391525023616,62,"Private room",41.38553,2.14787,56.7176
659929009333207040,100,"Entire place",41.4448980672728,2.18164343386889,91.48
666764623278405888,59,"Private room",41.3723,2.13182,53.9732
666992878836844032,200,"Private room",41.39989,2.16023,182.96
663658440024542720,39,"Private room",41.423608,2.1743695,35.6772
663678726165256448,102,"Entire place",41.4116968,2.1423965,93.3096
663688762617652736,190,"Entire place",41.39872,2.16771,173.812
663693056182463488,NA,"Private room",41.38595,2.17415,NA
664064993570746240,110,"Entire place",41.39024,2.15784,100.628
664131251601002624,46,"Private room",41.40264,2.14328,42.0808
659993664314807808,65,"Private room",41.40879,2.16081,59.462
664137785912341376,NA,"Private room",41.40464,2.14503,NA
667141670677704704,164,"Entire place",41.3729356,2.1309752,150.0272
667413608000140800,NA,"Private room",41.3782165745753,2.18069293402968,NA
660000460229528960,116,"Entire place",41.40061,2.15697,106.1168
660069575596184448,65,"Private room",41.40859,2.18134,59.462
667414994619322880,NA,"Entire place",41.4018985,2.1498397,NA
664142277548776192,NA,"Private room",41.40301,2.14335,NA
664190361417994368,NA,"Entire place",41.4077954,2.1656379,NA
664192641783201536,59,"Private room",41.40237,2.14524,53.9732
660127511559355904,115,"Entire place",41.394817,2.1245992,105.202
664222494267820032,145,"Entire place",41.3752147,2.1671382,132.646
664321016030208384,27,"Private room",41.3991066373482,2.17797838291117,24.6996
664326902632191616,24,"Private room",41.3993314194026,2.17937650461933,21.9552
664409378607497472,163,"Entire place",41.40132,2.16134,149.1124
664410139021791872,156,"Entire place",41.41275,2.14609,142.7088
667712106798914176,110,"Entire place",41.38265,2.19047,100.628
667778513781632000,292,"Entire place",41.3798680070876,2.17642889629515,267.1216
668473828577623808,206,"Entire place",41.37673,2.15484,188.4488
6.68478179133e+17,133,"Entire place",41.3782,2.17475,121.6684
664411614359439104,152,"Entire place",41.38318,2.16139,139.0496
664412013628596608,191,"Entire place",41.39668,2.18026,174.7268
664457986127609856,137,"Entire place",41.37503,2.12777,125.3276
664479558729396736,NA,"Entire place",41.3753,2.14663,NA
660129748682163200,105,"Entire place",41.394817,2.1245992,96.054
664558314285037056,96,"Entire place",41.3841800615259,2.16274284213835,87.8208
668478412812961152,133,"Entire place",41.37829,2.17436,121.6684
668482835828054784,22,"Private room",41.3807805584152,2.14015683286515,20.1256
664617531008954880,NA,"Entire place",41.3782544829491,2.15612215560464,NA
660131950555612032,111,"Entire place",41.394817,2.1245992,101.5428
668488022331327744,32,"Private room",41.38742,2.17275,29.2736
668499243806549632,32,"Private room",41.38769,2.17271,29.2736
668548418091179264,127,"Entire place",41.37976,2.18042,116.1796
668563459580384384,83,"Private room",41.38371,2.17069,75.9284
660135644455590656,95,"Entire place",41.394817,2.1245992,86.906
668568108676346368,179,"Entire place",41.37768,2.15594,163.7492
668617126460647424,100,"Entire place",41.40087,2.18508,91.48
668620199565932544,247,"Entire place",41.37623,2.15278,225.9556
668632405863862400,250,"Entire place",41.37594,2.15468,228.7
668639864202966784,250,"Entire place",41.37807,2.15403,228.7
664835883415172864,72,"Entire place",41.3783863,2.1645379,65.8656
664839201896898048,415,"Entire place",41.37179,2.15601,379.642
664940700167872640,45,"Entire place",41.37407,2.12521,41.166
664946506550112256,NA,"Entire place",41.3849955,2.1843208,NA
660138339665707520,103,"Entire place",41.394817,2.1245992,94.2244
664988673127173888,122,"Entire place",41.3907,2.15962,111.6056
665024699813526656,170,"Entire place",41.37842,2.17298,155.516
665035305444202240,40,"Entire place",41.37749,2.17273,36.592
668715981676405760,75,"Private room",41.4115445,2.216685,68.61
660521529878840448,262,"Entire place",41.39138,2.19506,239.6776
665062304841760896,64,"Entire place",41.37372,2.15719,58.5472
665134867370756480,200,"Entire place",41.4017,2.1645,182.96
665168736686712832,NA,"Entire place",41.4164344,2.1906495,NA
668952557036387840,206,"Entire place",41.38476,2.15358,188.4488
660535143316878080,185,"Entire place",41.40299,2.15234,169.238
669177034776921856,114,"Entire place",41.38158,2.1913,104.2872
665179211713755392,333,"Entire place",41.37475,2.15531,304.6284
665230327151039104,56,"Entire place",41.40159,2.16143,51.2288
665558110966084480,125,"Entire place",41.39693,2.16971,114.35
660571132161123584,180,"Entire place",41.4044619475464,2.20240522203724,164.664
665580356998439808,62,"Private room",41.38786,2.14953,56.7176
665589916331721344,186,"Entire place",41.4385442,2.1900099,170.1528
665615298399233792,60,"Entire place",41.39021,2.19008,54.888
665619975378431360,NA,"Private room",41.4009516782145,2.15585961367954,NA
669209722805282304,102,"Entire place",41.40271,2.20188,93.3096
660572115194124416,NA,"Private room",41.4070135,2.158045,NA
669210036391334528,248,"Entire place",41.38638,2.18162,226.8704
660594871267319040,181,"Entire place",41.39163,2.16874,165.5788
665640766145058560,250,"Entire place",41.36831,2.15885,228.7
665671683279720192,52,"Entire place",41.38412,2.17891,47.5696
669275662112597888,NA,"Entire place",41.3786221086543,2.18972629398261,NA
660644162133879552,100,"Entire place",41.40475,2.17453,91.48
669276917883691520,416,"Entire place",41.3804054463029,2.17836063736221,380.5568
669302217852732672,121,"Entire place",41.40557,2.17446,110.6908
669399734294284032,35,"Private room",41.3938,2.15554,32.018
665697106911621632,117,"Entire place",41.4097,2.1729,107.0316
665697190456116352,71,"Entire place",41.37864,2.17462,64.9508
660657405078334208,21,"Private room",41.3904670128159,2.15725647831572,19.2108
669405751251708800,300,"Entire place",41.39566,2.19479,274.44
669412746275601280,24,"Private room",41.40034,2.16875,21.9552
669413353595464448,125,"Entire place",41.38545,2.16489,114.35
669415026450850048,100,"Entire place",41.38022,2.16515,91.48
660694920909588736,NA,"Private room",41.3788303391614,2.15470962875172,NA
660751128618376192,75,"Entire place",41.4088940672026,2.16597045505268,68.61
665787900654856064,71,"Entire place",41.38024,2.16814,64.9508
665797283643314944,234,"Entire place",41.3891367,2.1743841,214.0632
665848333482184960,93,"Entire place",41.38353,2.17855,85.0764
660780429329597184,98,"Entire place",41.37403,2.15666,89.6504
665961231805152128,90,"Private room",41.380944,2.1480555,82.332
660852398051761408,52,"Private room",41.38007,2.15918,47.5696
666020392449677568,174,"Entire place",41.39367,2.18823,159.1752
669432630994845824,50,"Entire place",41.382266883519,2.17711085658844,45.74
661230504003628288,105,"Entire place",41.38007,2.17481,96.054
666335433449284352,NA,"Entire place",41.3958375,2.1222601,NA
661255156649009920,64,"Entire place",41.37401,2.15567,58.5472
666515186487242368,283,"Entire place",41.39095,2.17747,258.8884
669432800001919360,50,"Entire place",41.38021,2.17709,45.74
669444416998097664,35,"Private room",41.40047,2.16788,32.018
661275563074083072,84,"Private room",41.3808237,2.1678755,76.8432
669563835006827136,106,"Private room",41.37214,2.16217,96.9688
666518264446383232,NA,"Private room",41.38864,2.17064,NA
661327931771051264,60,"Entire place",41.40363,2.17033,54.888
666525960285154304,70,"Private room",41.38543,2.14793,64.036
666532455848785664,60,"Private room",41.3827753,2.1327111,54.888
666538636541953792,32,"Private room",41.39225,2.15608,29.2736
669629395131910656,35,"Private room",41.4062792333228,2.18109559267759,32.018
669938873995663744,69,"Entire place",41.38099,2.15926,63.1212
669938983824599296,64,"Entire place",41.37394,2.15572,58.5472
669939063554970112,58,"Entire place",41.37703,2.16136,53.0584
671568965563046912,50,"Entire place",41.38033,2.17716,45.74
661331260522949760,93,"Entire place",41.3806,2.18206,85.0764
671712387156408704,40,"Private room",41.4092215611656,2.17606482723059,36.592
671781001103454976,100,"Entire place",41.38193,2.151,91.48
669962301514809088,72,"Private room",41.39956,2.19774,65.8656
669968846643171840,133,"Entire place",41.37794,2.17305,121.6684
679579162566910464,172,"Entire place",41.37963,2.1714,157.3456
669969035619367424,130,"Entire place",41.37621,2.17487,118.924
669997344939523328,NA,"Private room",41.3883537522557,2.16146719109231,NA
671817740180094720,33,"Private room",41.4186500558117,2.19091403360601,30.1884
679611113720795904,161,"Entire place",41.40557,2.15647,147.2828
671858287175462656,34,"Private room",41.4102441,2.176434,31.1032
670002540241018496,94,"Entire place",41.4033122,2.1648497,85.9912
679742728784512896,110,"Entire place",41.38989,2.15531,100.628
670030265332296320,130,"Entire place",41.39225,2.15803,118.924
680124548337973504,NA,"Entire place",41.37498,2.1468,NA
670046913074246656,NA,"Private room",41.37791,2.17824,NA
670046974904539264,NA,"Private room",41.37807,2.17852,NA
672034602165572096,NA,"Entire place",41.3772976354274,2.16287836432457,NA
672189392647974144,85,"Private room",41.36463,2.13408,77.758
680159713384538240,258,"Entire place",41.39591,2.18092,236.0184
672278246931298688,97,"Private room",41.38511,2.17702,88.7356
670047058282544640,59,"Private room",41.38817,2.16162,53.9732
680243206489214208,57,"Entire place",41.40023,2.15789,52.1436
670047089362523392,55,"Private room",41.3899844716019,2.16191545019004,50.314
672335576026798848,170,"Entire place",41.38379,2.14722,155.516
680273603740110080,70,"Private room",41.3793,2.17785,64.036
672426624808978176,194,"Entire place",41.37421,2.18843,177.4712
672852457140871424,NA,"Entire place",41.39926,2.19556,NA
670082215310818816,41,"Entire place",41.38971,2.17889,37.5068
680312349356802688,89,"Entire place",41.37175,2.15582,81.4172
670685562116264320,NA,"Private room",41.3902234868208,2.16321192812117,NA
670689597354973952,126,"Entire place",41.38598,2.15946,115.2648
673214225902551040,60,"Entire place",41.42438,2.15151,54.888
