,floor,price,size,rooms,bathrooms,latitude,longitude,showAddress,hasLift,num_bancos_500,num_starbucks_500,num_atractivos_500,num_buenasmigas_500,num_clubesnocturnos_500,num_mcdonalds_500,num_metro_500,num_parking_500,num_parkingbici_500,num_parques_500,num_santagloria_500,num_vivari_500,num_airbnbs_500,status_newdevelopment,status_renew,newDevelopment_True,propertyType_duplex,propertyType_flat,propertyType_penthouse,propertyType_studio
1976,0.21428571428571427,1900.0,0.041916167664670656,0.05,0.1,41.4017983,2.1572771,0,1,0.23333333333333334,0.0,0.029411764705882353,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.047619047619047616,0.18604651162790697,0.18604651162790697,0.08695652173913043,0.0,0.2,0.4447797223898612,0,0,0,0,1,0,0
1977,0.21428571428571427,1800.0,0.040119760479041915,0.025,0.1,41.3823245,2.1810917,0,1,0.3333333333333333,0.3333333333333333,0.6470588235294118,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.07142857142857142,0.06976744186046512,0.06976744186046512,0.2608695652173913,0.0,0.0,0.7441158720579361,0,0,0,0,1,0,0
1978,0.0,1775.0,0.009580838323353293,0.05,0.1,41.4084661,2.1977325,0,1,0.1,0.0,0.029411764705882353,0.0,0.0,0.0,0.14285714285714285,0.09302325581395349,0.09302325581395349,0.9130434782608695,0.0,0.0,0.04767652383826192,0,0,0,0,1,0,0
1979,0.0,2927.0,0.06526946107784432,0.1,0.2,41.4146613,2.1958627,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.09302325581395349,0.09302325581395349,0.4782608695652174,0.0,0.0,0.04707302353651177,0,0,0,0,1,0,0
1982,0.07142857142857142,1400.0,0.037125748502994015,0.05,0.1,41.3808578,2.1495327,1,1,0.3,0.0,0.029411764705882353,0.0,0.4444444444444444,0.0,0.047619047619047616,0.06976744186046512,0.06976744186046512,0.17391304347826086,0.5,0.2,0.33373566686783346,0,0,0,0,1,0,0
1983,0.0,1940.0,0.015568862275449102,0.0,0.1,41.4086816,2.1963153,0,1,0.1,0.0,0.029411764705882353,0.0,0.0,0.0,0.14285714285714285,0.09302325581395349,0.09302325581395349,0.782608695652174,0.0,0.0,0.04103802051901026,0,0,0,0,0,0,1
1984,0.0,1060.0,0.038922155688622756,0.05,0.1,41.4003016,2.1250603,0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.11627906976744186,0.11627906976744186,0.34782608695652173,1.0,0.0,0.02051901025950513,0,0,0,0,1,0,0
1985,0.14285714285714285,1700.0,0.045508982035928146,0.05,0.2,41.3974891,2.1228136,0,0,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.05813953488372093,0.05813953488372093,0.6521739130434783,1.0,0.0,0.02715751357875679,0,0,0,0,1,0,0
1987,0.0,2300.0,0.0658682634730539,0.075,0.3,41.3876521,2.1352005,0,1,0.4,0.3333333333333333,0.0,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.09523809523809523,0.10465116279069768,0.10465116279069768,0.8260869565217391,0.0,0.4,0.08449004224502112,0,0,0,0,1,0,0
1989,0.0,2500.0,0.04491017964071856,0.05,0.1,41.4020614,2.1726101,0,1,0.36666666666666664,0.16666666666666666,0.14705882352941177,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.09523809523809523,0.16279069767441862,0.16279069767441862,0.2608695652173913,0.5,0.6,0.5129752564876282,0,0,0,0,1,0,0
1990,0.0,950.0,0.017964071856287425,0.0,0.1,41.4065408,2.1410436,0,1,0.13333333333333333,0.0,0.0,0.3333333333333333,0.0,0.0,0.07142857142857142,0.08139534883720931,0.08139534883720931,0.2608695652173913,0.0,0.0,0.1044055522027761,0,0,0,0,0,0,1
1991,0.07142857142857142,975.0,0.029940119760479042,0.025,0.1,41.3815944,2.16394,0,0,0.3,0.16666666666666666,0.23529411764705882,0.3333333333333333,0.2222222222222222,0.0,0.09523809523809523,0.10465116279069768,0.10465116279069768,0.391304347826087,0.0,0.0,0.7338563669281835,0,0,0,0,1,0,0
1992,0.21428571428571427,1250.0,0.02215568862275449,0.025,0.1,41.3801253,2.1918776,0,0,0.13333333333333333,0.0,0.11764705882352941,0.0,0.2222222222222222,0.0,0.0,0.046511627906976744,0.046511627906976744,0.08695652173913043,0.0,0.0,0.23355461677730838,0,0,0,0,1,0,0
1993,0.2857142857142857,1400.0,0.031137724550898204,0.05,0.1,41.3788807,2.1654236,0,0,0.36666666666666664,0.0,0.23529411764705882,0.0,0.0,0.0,0.023809523809523808,0.11627906976744186,0.11627906976744186,0.5217391304347826,0.0,0.2,0.6366928183464092,0,0,0,0,1,0,0
1995,0.14285714285714285,1090.0,0.029940119760479042,0.025,0.1,41.3795241,2.1656325,0,0,0.2,0.0,0.2647058823529412,0.0,0.1111111111111111,0.0,0.023809523809523808,0.12790697674418605,0.12790697674418605,0.4782608695652174,0.0,0.0,0.656004828002414,0,0,0,0,1,0,0
1996,0.07142857142857142,1750.0,0.058682634730538925,0.075,0.2,41.4109539,2.1855955,0,0,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.05813953488372093,0.05813953488372093,0.08695652173913043,0.0,0.0,0.15268557634278818,0,0,0,0,1,0,0
1998,0.2857142857142857,1400.0,0.029940119760479042,0.075,0.1,41.3925341,2.1851087,0,1,0.2,0.0,0.17647058823529413,0.0,0.0,0.0,0.14285714285714285,0.08139534883720931,0.08139534883720931,0.17391304347826086,0.0,0.2,0.14302957151478576,0,0,0,0,0,1,0
2000,0.0,1200.0,0.053293413173652694,0.1,0.1,41.4343209,2.1628153,0,0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,0.0,0.023255813953488372,0.023255813953488372,0.13043478260869565,0.0,0.0,0.009656004828002414,0,0,0,0,1,0,0
2001,0.0,2266.0,0.0784431137724551,0.05,0.2,41.4064508,2.139504,0,1,0.23333333333333334,0.0,0.029411764705882353,0.3333333333333333,0.0,0.0,0.09523809523809523,0.10465116279069768,0.10465116279069768,0.2608695652173913,0.0,0.2,0.08871454435727218,0,0,0,0,0,1,0
2002,0.0,8500.0,0.11976047904191617,0.1,0.3,41.3930592,2.1679006,0,0,0.6666666666666666,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.0,0.3333333333333333,0.6904761904761905,0.13953488372093023,0.13953488372093023,0.21739130434782608,0.5,0.4,0.5250452625226313,0,0,0,0,1,0,0
2003,0.0,1250.0,0.02874251497005988,0.05,0.1,41.3869525,2.1524578,1,1,0.23333333333333334,0.0,0.0,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.023809523809523808,0.22093023255813954,0.22093023255813954,0.2608695652173913,0.0,0.6,0.3047676523838262,0,0,0,0,1,0,0
2004,0.2857142857142857,1800.0,0.04131736526946108,0.05,0.2,41.4043714,2.1356514,0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.09302325581395349,0.09302325581395349,0.30434782608695654,1.0,0.0,0.08871454435727218,0,0,0,0,1,0,0
2006,0.2857142857142857,1950.0,0.037125748502994015,0.025,0.1,41.3859197,2.1804693,0,1,0.36666666666666664,0.3333333333333333,0.7352941176470589,0.3333333333333333,0.0,0.0,0.047619047619047616,0.08139534883720931,0.08139534883720931,0.21739130434782608,0.0,0.2,0.7380808690404346,0,0,0,0,0,1,0
2007,0.2857142857142857,1600.0,0.0407185628742515,0.05,0.1,41.3965779,2.1689119,0,1,0.6666666666666666,0.0,0.14705882352941177,0.0,0.0,0.0,0.07142857142857142,0.10465116279069768,0.10465116279069768,0.2608695652173913,1.0,0.2,0.44357272178636087,0,0,0,0,1,0,0
2009,0.0,2050.0,0.018562874251497007,0.0,0.1,41.4077891,2.1977027,0,0,0.1,0.0,0.029411764705882353,0.0,0.0,0.0,0.14285714285714285,0.08139534883720931,0.08139534883720931,0.8260869565217391,0.0,0.0,0.049487024743512374,0,0,0,0,0,0,1
2010,0.0,1500.0,0.02694610778443114,0.05,0.1,41.379877,2.1932847,0,0,0.13333333333333333,0.0,0.058823529411764705,0.0,0.1111111111111111,0.0,0.0,0.03488372093023256,0.03488372093023256,0.08695652173913043,0.0,0.0,0.20458660229330114,0,0,0,1,0,0,0
2011,0.07142857142857142,1650.0,0.046706586826347304,0.075,0.1,41.3950778,2.1947103,0,1,0.1,0.0,0.029411764705882353,0.0,0.3333333333333333,0.0,0.023809523809523808,0.046511627906976744,0.046511627906976744,0.5217391304347826,0.0,0.0,0.11345805672902837,0,0,0,0,1,0,0
2012,0.0,1950.0,0.05748502994011976,0.05,0.1,41.3914376,2.1633254,0,1,0.5333333333333333,0.3333333333333333,0.38235294117647056,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6904761904761905,0.11627906976744186,0.11627906976744186,0.13043478260869565,0.0,0.0,0.5141822570911285,0,0,0,0,1,0,0
2013,0.21428571428571427,1450.0,0.05688622754491018,0.05,0.1,41.4011093,2.1540029,1,1,0.3333333333333333,0.0,0.058823529411764705,0.0,0.1111111111111111,0.3333333333333333,0.047619047619047616,0.38372093023255816,0.38372093023255816,0.043478260869565216,0.0,0.2,0.3868436934218467,0,0,0,0,1,0,0
2014,0.14285714285714285,1600.0,0.045508982035928146,0.05,0.1,41.3819039,2.1541866,0,1,0.3333333333333333,0.0,0.0,0.0,0.5555555555555556,0.0,0.047619047619047616,0.05813953488372093,0.05813953488372093,0.2608695652173913,0.0,0.2,0.5045262522631261,0,0,0,0,1,0,0
2015,0.42857142857142855,1712.0,0.04790419161676647,0.075,0.2,41.3835067,2.145377,0,1,0.23333333333333334,0.0,0.0,0.0,0.2222222222222222,0.0,0.047619047619047616,0.05813953488372093,0.05813953488372093,0.2608695652173913,0.0,0.0,0.22450211225105612,0,0,0,0,1,0,0
2017,0.07142857142857142,1075.0,0.040119760479041915,0.05,0.1,41.4345165,2.1891816,0,0,0.1,0.0,0.029411764705882353,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.046511627906976744,0.34782608695652173,0.0,0.0,0.030175015087507542,0,0,0,0,1,0,0
2018,0.0,8100.0,0.07784431137724551,0.05,0.2,41.3912456,2.1655825,0,0,0.5666666666666667,0.5,0.38235294117647056,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13953488372093023,0.13953488372093023,0.21739130434782608,0.5,0.0,0.5419432709716355,0,0,0,0,1,0,0
2020,0.0,4990.0,0.09880239520958084,0.075,0.2,41.3904002,2.1668088,0,0,0.6,0.6666666666666666,0.35294117647058826,0.0,0.3333333333333333,0.6666666666666666,0.8809523809523809,0.12790697674418605,0.12790697674418605,0.13043478260869565,0.0,0.2,0.5727217863608932,0,0,0,0,1,0,0
2021,0.14285714285714285,870.0,0.029940119760479042,0.025,0.1,41.4046408,2.1429049,1,1,0.26666666666666666,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.11627906976744186,0.11627906976744186,0.21739130434782608,0.5,0.0,0.1327700663850332,0,0,0,0,1,0,0
2022,0.0,3015.0,0.04251497005988024,0.025,0.1,41.3927326,2.1738765,0,0,0.4666666666666667,0.16666666666666666,0.14705882352941177,0.3333333333333333,0.1111111111111111,0.0,0.07142857142857142,0.16279069767441862,0.16279069767441862,0.17391304347826086,0.0,0.4,0.5739287869643935,0,0,0,0,0,1,0
2023,0.0,2300.0,0.06706586826347305,0.05,0.2,41.3866436,2.163365,0,1,0.36666666666666664,0.6666666666666666,0.23529411764705882,0.3333333333333333,0.6666666666666666,0.0,0.2619047619047619,0.12790697674418605,0.12790697674418605,0.2608695652173913,0.0,0.2,0.6421243210621606,0,0,0,0,1,0,0
2025,0.07142857142857142,1800.0,0.02694610778443114,0.025,0.1,41.3777357,2.1765821,0,1,0.2,0.0,0.2647058823529412,0.0,0.6666666666666666,0.3333333333333333,0.023809523809523808,0.08139534883720931,0.08139534883720931,0.043478260869565216,0.0,0.0,0.6077248038624019,0,0,0,0,1,0,0
2026,0.0,2852.0,0.08383233532934131,0.1,0.2,41.3920758,2.1370067,0,1,0.43333333333333335,0.16666666666666666,0.0,0.3333333333333333,0.2222222222222222,0.0,0.047619047619047616,0.03488372093023256,0.03488372093023256,0.9130434782608695,0.0,0.0,0.044055522027761015,0,0,0,0,1,0,0
2027,0.35714285714285715,1500.0,0.02694610778443114,0.05,0.1,41.3812499,2.171477,0,0,0.4666666666666667,0.3333333333333333,0.8235294117647058,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.023809523809523808,0.06976744186046512,0.06976744186046512,0.2608695652173913,0.0,0.0,0.8690404345202173,0,0,0,0,1,0,0
2028,0.42857142857142855,1550.0,0.059880239520958084,0.075,0.1,41.4085166,2.1756019,0,1,0.4,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.10465116279069768,0.10465116279069768,0.043478260869565216,0.0,0.8,0.4749547374773687,0,0,0,0,1,0,0
2029,0.0,4400.0,0.0718562874251497,0.075,0.2,41.3944986,2.1619377,0,0,0.8,0.6666666666666666,0.38235294117647056,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5952380952380952,0.20930232558139536,0.20930232558139536,0.17391304347826086,0.0,0.0,0.4749547374773687,0,0,0,0,1,0,0
2031,0.0,4350.0,0.0688622754491018,0.075,0.2,41.3947694,2.161496,0,0,0.7666666666666667,0.5,0.35294117647058826,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.2619047619047619,0.22093023255813954,0.22093023255813954,0.08695652173913043,0.0,0.0,0.4755582377791189,0,0,0,0,1,0,0
2032,0.0,2700.0,0.10239520958083832,0.125,0.3,41.3910669,2.155354,1,1,0.3333333333333333,0.0,0.029411764705882353,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.047619047619047616,0.3372093023255814,0.3372093023255814,0.17391304347826086,0.0,0.4,0.4302957151478576,0,0,0,0,1,0,0
2033,0.0,4350.0,0.0658682634730539,0.075,0.2,41.3942484,2.1617913,0,0,0.8,0.6666666666666666,0.38235294117647056,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.5952380952380952,0.18604651162790697,0.18604651162790697,0.17391304347826086,0.0,0.0,0.471937235968618,0,0,0,0,1,0,0
2034,0.21428571428571427,1636.0,0.012574850299401197,0.0,0.1,41.3952548,2.1863194,0,1,0.2,0.0,0.058823529411764705,0.0,0.2222222222222222,0.0,0.14285714285714285,0.09302325581395349,0.09302325581395349,0.17391304347826086,0.0,0.2,0.12794206397103197,0,0,0,0,0,0,1
2035,0.0,3500.0,0.038922155688622756,0.05,0.1,41.3942871,2.1592809,0,0,0.5,0.3333333333333333,0.2647058823529412,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.07142857142857142,0.313953488372093,0.313953488372093,0.13043478260869565,0.0,0.0,0.46167773083886543,0,0,0,0,0,1,0
2036,0.0,5000.0,0.08622754491017964,0.1,0.3,41.3926168,2.1604182,0,0,0.6,0.6666666666666666,0.38235294117647056,0.3333333333333333,0.2222222222222222,0.6666666666666666,0.5952380952380952,0.20930232558139536,0.20930232558139536,0.21739130434782608,0.0,0.0,0.5051297525648762,0,0,0,0,1,0,0
2038,0.0,4500.0,0.10538922155688622,0.075,0.3,41.3854035,2.1688519,0,0,0.43333333333333335,0.8333333333333334,0.5,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.35714285714285715,0.08139534883720931,0.08139534883720931,0.30434782608695654,0.0,0.0,0.6668678334339168,0,0,0,0,1,0,0
2039,0.21428571428571427,1700.0,0.052095808383233536,0.075,0.1,41.3712416,2.1468612,0,1,0.1,0.0,0.17647058823529413,0.3333333333333333,0.3333333333333333,0.0,0.023809523809523808,0.06976744186046512,0.06976744186046512,0.30434782608695654,0.0,0.2,0.15268557634278818,0,0,0,0,1,0,0
2040,0.14285714285714285,1150.0,0.029940119760479042,0.025,0.1,41.3765187,2.1690498,0,1,0.23333333333333334,0.0,0.08823529411764706,0.0,0.4444444444444444,0.3333333333333333,0.07142857142857142,0.12790697674418605,0.12790697674418605,0.2608695652173913,0.0,0.2,0.6789378394689197,0,0,0,0,1,0,0
2041,0.14285714285714285,2000.0,0.041916167664670656,0.05,0.1,41.380374,2.1809451,0,1,0.23333333333333334,0.16666666666666666,0.4117647058823529,0.3333333333333333,0.5555555555555556,0.3333333333333333,0.047619047619047616,0.06976744186046512,0.06976744186046512,0.17391304347826086,0.0,0.0,0.6294508147254073,0,0,0,0,1,0,0
2042,0.0,2500.0,0.041916167664670656,0.05,0.1,41.4034151,2.1558794,0,0,0.23333333333333334,0.0,0.058823529411764705,0.0,0.1111111111111111,0.3333333333333333,0.023809523809523808,0.11627906976744186,0.11627906976744186,0.08695652173913043,0.0,0.2,0.35546167773083887,0,0,0,0,1,0,0
2043,0.07142857142857142,1500.0,0.029940119760479042,0.025,0.1,41.3728079,2.1686019,0,1,0.2,0.0,0.08823529411764706,0.0,0.4444444444444444,0.3333333333333333,0.07142857142857142,0.09302325581395349,0.09302325581395349,0.391304347826087,0.0,0.2,0.41822570911285456,0,0,0,0,1,0,0
2045,0.0,2500.0,0.041916167664670656,0.05,0.1,41.403059,2.1523993,0,0,0.2,0.0,0.058823529411764705,0.0,0.2222222222222222,0.3333333333333333,0.11904761904761904,0.18604651162790697,0.18604651162790697,0.0,0.0,0.2,0.29631864815932407,0,0,0,0,1,0,0
2048,0.0,2800.0,0.08383233532934131,0.1,0.2,41.3943139,2.1556321,0,1,0.7666666666666667,0.3333333333333333,0.08823529411764706,0.6666666666666666,0.7777777777777778,0.3333333333333333,0.07142857142857142,0.6627906976744186,0.6627906976744186,0.08695652173913043,0.0,0.0,0.37054918527459263,0,0,0,0,1,0,0
2049,0.07142857142857142,1800.0,0.02874251497005988,0.05,0.1,41.4127777,2.1406417,1,1,0.16666666666666666,0.0,0.029411764705882353,0.3333333333333333,0.0,0.0,0.11904761904761904,0.05813953488372093,0.05813953488372093,0.6086956521739131,0.0,0.2,0.044055522027761015,0,0,0,0,1,0,0
2050,0.0,5500.0,0.1497005988023952,0.15,0.2,41.3956046,2.1755117,0,0,0.36666666666666664,0.0,0.029411764705882353,0.0,0.0,0.0,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.21739130434782608,0.0,0.4,0.5178032589016295,0,1,0,0,1,0,0
2051,0.35714285714285715,2000.0,0.05389221556886228,0.075,0.2,41.4074865,2.20457,1,1,0.16666666666666666,0.0,0.029411764705882353,0.0,0.0,0.0,0.09523809523809523,0.023255813953488372,0.023255813953488372,0.5217391304347826,0.0,0.0,0.07543753771876886,0,0,0,0,1,0,0
2052,0.2857142857142857,750.0,0.020958083832335328,0.0,0.1,41.3988649,2.1676533,1,1,0.6666666666666666,0.0,0.08823529411764706,0.0,0.0,0.0,0.047619047619047616,0.12790697674418605,0.12790697674418605,0.17391304347826086,1.0,0.6,0.4085697042848521,0,0,0,0,0,0,1
2053,0.0,2295.0,0.041916167664670656,0.05,0.2,41.3939339,2.1786088,0,1,0.36666666666666664,0.0,0.058823529411764705,0.0,0.0,0.0,0.047619047619047616,0.1744186046511628,0.1744186046511628,0.2608695652173913,0.0,0.4,0.4164152082076041,0,0,0,0,1,0,0
2054,0.0,3200.0,0.061676646706586825,0.05,0.2,41.3936133,2.1662488,0,0,0.7333333333333333,0.3333333333333333,0.2647058823529412,0.3333333333333333,0.0,0.3333333333333333,0.6904761904761905,0.11627906976744186,0.11627906976744186,0.13043478260869565,0.5,0.2,0.5316837658418829,0,0,0,0,1,0,0
2058,0.0,2500.0,0.05808383233532934,0.075,0.2,41.3785388,2.1294273,0,1,0.3,0.0,0.0,0.0,0.1111111111111111,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.30434782608695654,0.0,0.4,0.12130356065178033,0,0,0,0,1,0,0
2059,0.0,2500.0,0.04730538922155689,0.05,0.2,41.4202798,2.1730174,0,1,0.06666666666666667,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.08139534883720931,0.08139534883720931,0.17391304347826086,0.0,0.0,0.04707302353651177,0,0,0,1,0,0,0
2060,0.0,1700.0,0.045508982035928146,0.075,0.2,41.4122508,2.1687783,0,1,0.06666666666666667,0.0,0.029411764705882353,0.0,0.0,0.0,0.023809523809523808,0.10465116279069768,0.10465116279069768,0.2608695652173913,0.0,0.6,0.11707905853952927,0,0,0,0,1,0,0
2061,0.0,2300.0,0.059880239520958084,0.1,0.2,41.4201987,2.1811281,0,1,0.2,0.0,0.029411764705882353,0.0,0.0,0.0,0.09523809523809523,0.046511627906976744,0.046511627906976744,0.391304347826087,0.0,0.0,0.0700060350030175,0,0,0,0,1,0,0
2062,0.0,1600.0,0.03592814371257485,0.075,0.1,41.3779842,2.1167908,0,1,0.26666666666666666,0.0,0.058823529411764705,0.0,0.2222222222222222,0.3333333333333333,0.09523809523809523,0.03488372093023256,0.03488372093023256,0.5217391304347826,0.0,0.0,0.02112251056125528,0,0,0,0,1,0,0
2063,0.0,1500.0,0.027544910179640718,0.025,0.1,41.406644,2.1834178,0,1,0.23333333333333334,0.0,0.029411764705882353,0.0,0.0,0.0,0.09523809523809523,0.046511627906976744,0.046511627906976744,0.17391304347826086,0.0,0.2,0.23536511768255883,0,0,0,0,1,0,0
2068,0.0,3200.0,0.05389221556886228,0.05,0.2,41.3899525,2.1652295,0,0,0.6333333333333333,0.5,0.3235294117647059,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.9047619047619048,0.11627906976744186,0.11627906976744186,0.2608695652173913,0.0,0.0,0.5642727821363911,0,0,0,0,1,0,0
2069,0.07142857142857142,1300.0,0.03592814371257485,0.05,0.2,41.3725318,2.1663365,0,1,0.26666666666666666,0.0,0.058823529411764705,0.0,0.4444444444444444,0.3333333333333333,0.07142857142857142,0.05813953488372093,0.05813953488372093,0.2608695652173913,0.0,0.2,0.43270971635485816,0,0,0,0,1,0,0
2070,0.0,4900.0,0.11437125748502994,0.1,0.2,41.3931096,2.1657531,0,0,0.7,0.3333333333333333,0.3235294117647059,0.3333333333333333,0.0,0.3333333333333333,0.6904761904761905,0.10465116279069768,0.10465116279069768,0.13043478260869565,0.5,0.2,0.523838261919131,0,0,0,0,1,0,0
2071,0.0,2400.0,0.07724550898203593,0.1,0.3,41.4021013,2.1704793,0,1,0.4666666666666667,0.16666666666666666,0.14705882352941177,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.09523809523809523,0.1511627906976744,0.1511627906976744,0.391304347826087,0.5,0.2,0.45021122510561257,0,0,0,0,1,0,0
2072,0.0,2500.0,0.05089820359281437,0.075,0.1,41.4044867,2.1447186,0,1,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.11904761904761904,0.09302325581395349,0.09302325581395349,0.17391304347826086,0.0,0.0,0.15208207604103802,0,0,0,0,1,0,0
2073,0.0,4900.0,0.11437125748502994,0.1,0.2,41.390333,2.162051,0,0,0.43333333333333335,0.3333333333333333,0.3235294117647059,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.13953488372093023,0.13953488372093023,0.17391304347826086,0.0,0.0,0.5503922751961376,0,0,0,0,1,0,0
2074,0.35714285714285715,1900.0,0.0688622754491018,0.1,0.2,41.3828983,2.1854258,0,1,0.3,0.0,0.5294117647058824,0.0,0.2222222222222222,0.3333333333333333,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.17391304347826086,0.0,0.0,0.44659022329511167,0,0,0,0,1,0,0
2075,0.21428571428571427,950.0,0.029940119760479042,0.05,0.1,41.3811843,2.1646132,0,0,0.23333333333333334,0.16666666666666666,0.29411764705882354,0.3333333333333333,0.2222222222222222,0.0,0.047619047619047616,0.11627906976744186,0.11627906976744186,0.391304347826087,0.0,0.0,0.727821363910682,0,0,0,0,1,0,0
2076,0.42857142857142855,1300.0,0.03592814371257485,0.05,0.1,41.3733716,2.1545199,0,1,0.03333333333333333,0.0,0.20588235294117646,0.0,0.2222222222222222,0.0,0.047619047619047616,0.12790697674418605,0.12790697674418605,0.13043478260869565,0.0,0.2,0.2184671092335546,0,0,0,0,1,0,0
2077,0.07142857142857142,1495.0,0.033532934131736525,0.025,0.1,41.386648,2.1578432,0,1,0.2,0.16666666666666666,0.0,0.3333333333333333,0.3333333333333333,0.0,0.023809523809523808,0.18604651162790697,0.18604651162790697,0.30434782608695654,0.0,0.4,0.5184067592033796,0,0,0,0,1,0,0
2078,0.0,1050.0,0.03592814371257485,0.025,0.1,41.3976695,2.1222673,0,1,0.1,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.046511627906976744,0.046511627906976744,0.6086956521739131,1.0,0.0,0.025347012673506336,0,0,0,0,1,0,0
2079,0.2857142857142857,2100.0,0.038922155688622756,0.05,0.1,41.3775297,2.1433405,0,1,0.4,0.0,0.029411764705882353,0.3333333333333333,0.1111111111111111,0.3333333333333333,0.11904761904761904,0.10465116279069768,0.10465116279069768,0.34782608695652173,0.5,0.0,0.1991550995775498,0,0,0,0,1,0,0
2081,0.0,4750.0,0.029940119760479042,0.025,0.1,41.3925594,2.1595002,0,0,0.5333333333333333,0.5,0.2647058823529412,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.2619047619047619,0.23255813953488372,0.23255813953488372,0.17391304347826086,0.0,0.0,0.47374773687386845,0,0,0,0,1,0,0
2083,0.07142857142857142,1900.0,0.05748502994011976,0.075,0.2,41.3975435,2.1418959,1,1,0.3333333333333333,0.0,0.029411764705882353,0.0,0.0,0.0,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.13043478260869565,0.5,0.0,0.12130356065178033,0,0,0,0,1,0,0
2084,0.07142857142857142,2000.0,0.04790419161676647,0.075,0.1,41.3792346,2.1515512,0,1,0.23333333333333334,0.0,0.029411764705882353,0.3333333333333333,0.2222222222222222,0.0,0.047619047619047616,0.10465116279069768,0.10465116279069768,0.13043478260869565,0.0,0.2,0.4085697042848521,0,0,0,0,1,0,0
2085,0.0,4700.0,0.1317365269461078,0.125,0.3,41.3944576,2.1733325,0,0,0.4,0.0,0.058823529411764705,0.0,0.0,0.0,0.047619047619047616,0.12790697674418605,0.12790697674418605,0.21739130434782608,0.5,0.2,0.5835847917923959,0,0,0,0,1,0,0
2086,0.21428571428571427,1900.0,0.05269461077844311,0.1,0.2,41.3790744,2.1500821,0,1,0.3333333333333333,0.0,0.058823529411764705,0.3333333333333333,0.3333333333333333,0.0,0.09523809523809523,0.06976744186046512,0.06976744186046512,0.13043478260869565,0.5,0.2,0.3675316837658419,0,0,0,0,1,0,0
2088,0.07142857142857142,1550.0,0.05089820359281437,0.075,0.1,41.4132891,2.16359,1,1,0.2,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.05813953488372093,0.05813953488372093,0.391304347826087,0.0,0.2,0.07966203983101991,0,0,0,0,1,0,0
2089,0.35714285714285715,1400.0,0.03592814371257485,0.075,0.1,41.381649,2.1912569,0,0,0.13333333333333333,0.0,0.29411764705882354,0.0,0.2222222222222222,0.0,0.023809523809523808,0.08139534883720931,0.08139534883720931,0.08695652173913043,0.0,0.0,0.2124321062160531,0,0,0,0,1,0,0
2090,0.07142857142857142,1445.0,0.03173652694610778,0.05,0.2,41.3995473,2.2047326,0,0,0.2,0.0,0.0,0.0,0.1111111111111111,0.0,0.023809523809523808,0.03488372093023256,0.03488372093023256,0.5217391304347826,0.0,0.0,0.17501508750754374,0,0,0,0,1,0,0
2091,0.0,1895.0,0.05089820359281437,0.075,0.2,41.376978,2.1611574,0,1,0.23333333333333334,0.0,0.029411764705882353,0.3333333333333333,0.1111111111111111,0.0,0.047619047619047616,0.1511627906976744,0.1511627906976744,0.2608695652173913,0.0,0.2,0.5703077851538926,0,0,0,0,1,0,0
