"id";"price";"accommodation_type";"latitude";"longitude";"precio_euro"
6.551002e+17;95;"Private room";41.41548;2.1821;86.906
6.491178e+17;59;"Private room";41.4166;2.2067;53.9732
6.445513e+17;NA;"Entire place";41.39739;2.1618;NA
6.445905e+17;NA;"Entire place";41.37287;2.163836;NA
6.553547e+17;30;"Private room";41.37924;2.13864;27.444
6.445988e+17;NA;"Entire place";41.39679;2.12385;NA
6.445988e+17;42;"Private room";41.37409;2.13736;38.4216
6.491301e+17;NA;"Private room";41.38574;2.176172;NA
6.492843e+17;95;"Private room";41.44871;2.183599;86.906
6.496667e+17;266;"Entire place";41.39904;2.16923;243.3368
6.55451e+17;196;"Entire place";41.3935;2.19118;179.3008
6.496812e+17;202;"Entire place";41.38944;2.17294;184.7896
6.446093e+17;195;"Entire place";41.39701;2.15803;178.386
6.446129e+17;199;"Entire place";41.39833;2.1593;182.0452
6.554701e+17;126;"Entire place";41.40215;2.16465;115.2648
6.446185e+17;155;"Entire place";41.39869;2.15961;141.794
6.497531e+17;57;"Entire place";41.37564;2.125726;52.1436
6.497544e+17;126;"Entire place";41.39975;2.151604;115.2648
6.555037e+17;45;"Private room";41.39218;2.170392;41.166
6.497547e+17;129;"Entire place";41.39975;2.151604;118.0092
6.446292e+17;130;"Entire place";41.38092;2.178826;118.924
6.446805e+17;139;"Entire place";41.38511;2.1574;127.1572
6.555084e+17;111;"Entire place";41.40432;2.1653;101.5428
6.555122e+17;33;"Private room";41.3862;2.175289;30.1884
6.447711e+17;NA;"Entire place";41.39361;2.16484;NA
6.555248e+17;NA;"Private room";41.3964;2.173988;NA
6.497624e+17;38;"Entire place";41.37591;2.12582;34.7624
6.555458e+17;40;"Private room";41.39218;2.170392;36.592
6.447786e+17;75;"Entire place";41.37718;2.16305;68.61
6.555606e+17;40;"Private room";41.39218;2.170392;36.592
6.447913e+17;260;"Entire place";41.39254;2.193075;237.848
6.497912e+17;112;"Entire place";41.37233;2.14766;102.4576
6.555787e+17;29;"Private room";41.38548;2.171993;26.5292
6.498308e+17;NA;"Private room";41.41664;2.173079;NA
6.498458e+17;57;"Private room";41.41052;2.20276;52.1436
6.448044e+17;NA;"Private room";41.3978;2.20397;NA
6.556029e+17;161;"Entire place";41.39975;2.151604;147.2828
6.448076e+17;110;"Entire place";41.37264;2.15755;100.628
6.498558e+17;NA;"Private room";41.37816;2.1733;NA
6.556271e+17;150;"Private room";41.41362;2.179585;137.22
6.503438e+17;133;"Entire place";41.39975;2.151604;121.6684
6.454224e+17;NA;"Private room";41.38655;2.176336;NA
6.557368e+17;139;"Entire place";41.37927;2.176689;127.1572
6.454379e+17;287;"Entire place";41.39782;2.1622;262.5476
6.454396e+17;272;"Entire place";41.39567;2.16206;248.8256
6.504512e+17;NA;"Private room";41.38516;2.174942;NA
6.504588e+17;NA;"Private room";41.38509;2.176011;NA
6.561175e+17;284;"Entire place";41.38806;2.169086;259.8032
6.454416e+17;309;"Entire place";41.39554;2.16208;282.6732
6.562547e+17;129;"Entire place";41.39975;2.151604;118.0092
6.56255e+17;141;"Entire place";41.39975;2.151604;128.9868
6.455211e+17;239;"Entire place";41.39161;2.175266;218.6372
6.455406e+17;80;"Entire place";41.40326;2.18291;73.184
6.455542e+17;NA;"Private room";41.38502;2.174578;NA
6.504654e+17;NA;"Private room";41.37654;2.17516;NA
6.505056e+17;NA;"Entire place";41.40628;2.17221;NA
6.562559e+17;40;"Private room";41.37202;2.12854;36.592
6.5056e+17;NA;"Private room";41.37692;2.1775;NA
6.505748e+17;300;"Entire place";41.35272;2.14421;274.44
6.461089e+17;34;"Private room";41.39419;2.146828;31.1032
6.46133e+17;50;"Entire place";41.3803;2.17702;45.74
6.567463e+17;40;"Private room";41.38129;2.180711;36.592
6.461383e+17;50;"Entire place";41.38258;2.17698;45.74
6.461463e+17;60;"Entire place";41.38232;2.17608;54.888
6.56903e+17;179;"Entire place";41.40482;2.176104;163.7492
6.507929e+17;71;"Private room";41.3826;2.1546;64.9508
6.507963e+17;50;"Private room";41.38308;2.15276;45.74
6.571149e+17;110;"Entire place";41.37868;2.1438;100.628
6.507992e+17;39;"Private room";41.38251;2.15396;35.6772
6.46349e+17;73;"Private room";41.42173;2.14532;66.7804
6.571149e+17;110;"Entire place";41.38971;2.15384;100.628
6.571308e+17;126;"Private room";41.37919;2.167975;115.2648
6.510942e+17;223;"Entire place";41.40333;2.171486;204.0004
6.57145e+17;37;"Private room";41.40231;2.169681;33.8476
6.511288e+17;129;"Entire place";41.3996;2.18109;118.0092
6.511352e+17;99;"Private room";41.3965;2.135453;90.5652
6.464085e+17;59;"Private room";41.40669;2.16102;53.9732
6.571897e+17;30;"Private room";41.40072;2.182086;27.444
6.467948e+17;80;"Entire place";41.37338;2.15905;73.184
6.513392e+17;80;"Entire place";41.39233;2.13193;73.184
6.571962e+17;30;"Entire place";41.40254;2.18336;27.444
6.469928e+17;125;"Entire place";41.39032;2.16719;114.35
6.519146e+17;NA;"Private room";41.37862;2.1754;NA
6.519181e+17;NA;"Private room";41.37689;2.17398;NA
6.574775e+17;36;"Private room";41.37382;2.138329;32.9328
6.519768e+17;NA;"Entire place";41.39856;2.152906;NA
6.471173e+17;36;"Private room";41.40497;2.177859;32.9328
6.576329e+17;45;"Entire place";41.37382;2.12472;41.166
6.476438e+17;45;"Private room";41.37831;2.15771;41.166
6.57733e+17;NA;"Private room";41.35272;2.144207;NA
6.478371e+17;260;"Entire place";41.3941;2.172388;237.848
6.521616e+17;432;"Entire place";41.39222;2.170177;395.1936
6.525905e+17;90;"Private room";41.36892;2.134091;82.332
6.577467e+17;35;"Private room";41.40309;2.17816;32.018
6.526569e+17;66;"Private room";41.40404;2.13618;60.3768
6.482557e+17;140;"Entire place";41.39376;2.17955;128.072
6.579296e+17;35;"Private room";41.41104;2.179293;32.018
6.583722e+17;105;"Entire place";41.3872;2.15249;96.054
6.482937e+17;210;"Entire place";41.37616;2.13861;192.108
6.526744e+17;30;"Private room";41.3814;2.17294;27.444
6.532936e+17;69;"Entire place";41.4247;2.15808;63.1212
6.583806e+17;151;"Entire place";41.40608;2.1573;138.1348
6.533006e+17;70;"Private room";41.38703;2.15154;64.036
6.483087e+17;105;"Private room";41.38278;2.149341;96.054
6.483221e+17;160;"Entire place";41.39749;2.156036;146.368
6.483586e+17;133;"Entire place";41.37657;2.17461;121.6684
6.483816e+17;NA;"Private room";41.38535;2.175765;NA
6.533913e+17;48;"Entire place";41.38165;2.16756;43.9104
6.48386e+17;148;"Entire place";41.39073;2.18268;135.3904
6.483985e+17;NA;"Private room";41.38575;2.174174;NA
6.614006e+17;27;"Private room";41.41174;2.178378;24.6996
6.534351e+17;68;"Private room";41.39028;2.14164;62.2064
6.534962e+17;NA;"Entire place";41.41021;2.13778;NA
6.584715e+17;81;"Entire place";41.4092;2.19286;74.0988
6.536215e+17;50;"Entire place";41.37909;2.18916;45.74
6.536383e+17;45;"Private room";41.40138;2.208163;41.166
6.614183e+17;143;"Entire place";41.39268;2.15848;130.8164
6.61476e+17;30;"Private room";41.41514;2.20356;27.444
6.58605e+17;114;"Entire place";41.37538;2.16106;104.2872
6.615344e+17;109;"Private room";41.37868;2.172384;99.7132
6.615725e+17;99;"Entire place";41.38424;2.16544;90.5652
6.615763e+17;135;"Entire place";41.37903;2.158861;123.498
6.536747e+17;130;"Entire place";41.37408;2.159;118.924
6.586762e+17;180;"Entire place";41.38252;2.16021;164.664
6.54093e+17;140;"Entire place";41.39975;2.151604;128.072
6.587185e+17;329;"Entire place";41.38007;2.189994;300.9692
6.541353e+17;138;"Entire place";41.39975;2.151604;126.2424
6.587253e+17;50;"Private room";41.38353;2.180515;45.74
6.616784e+17;43;"Private room";41.40377;2.16832;39.3364
6.590547e+17;150;"Entire place";41.40004;2.1464;137.22
6.619044e+17;45;"Entire place";41.41385;2.11022;41.166
6.541645e+17;48;"Private room";41.41941;2.17354;43.9104
6.541846e+17;NA;"Private room";41.37943;2.15237;NA
6.590864e+17;450;"Entire place";41.39199;2.154266;411.66
6.542198e+17;57;"Private room";41.39245;2.14097;52.1436
6.619574e+17;23;"Private room";41.39339;2.17665;21.0404
6.591698e+17;125;"Entire place";41.40751;2.20536;114.35
6.622657e+17;155;"Private room";41.41101;2.15585;141.794
6.623347e+17;45;"Entire place";41.38069;2.19127;41.166
6.542505e+17;70;"Entire place";41.38179;2.17498;64.036
6.54353e+17;175;"Entire place";41.39102;2.16361;160.09
6.623485e+17;21;"Private room";41.39246;2.17851;19.2108
6.592361e+17;279;"Entire place";41.38193;2.16023;255.2292
6.626827e+17;57;"Private room";41.40441;2.1568;52.1436
6.543689e+17;55;"Private room";41.40691;2.17534;50.314
6.54378e+17;NA;"Entire place";41.38654;2.201199;NA
6.544111e+17;73;"Entire place";41.4449;2.185788;66.7804
6.592556e+17;80;"Private room";41.40579;2.180361;73.184
6.544112e+17;90;"Entire place";41.42785;2.1595;82.332
6.628091e+17;70;"Private room";41.37076;2.137096;64.036
6.5937e+17;170;"Entire place";41.38133;2.15861;155.516
6.62853e+17;70;"Entire place";41.38201;2.18929;64.036
6.597783e+17;30;"Private room";41.38062;2.177329;27.444
6.62886e+17;137;"Entire place";41.39598;2.1847;125.3276
6.547714e+17;NA;"Entire place";41.37634;2.17436;NA
6.547992e+17;95;"Entire place";41.38994;2.18049;86.906
6.597824e+17;63;"Entire place";41.37842;2.165611;57.6324
6.548555e+17;158;"Entire place";41.37287;2.15621;144.5384
6.549317e+17;127;"Entire place";41.40018;2.17394;116.1796
6.549533e+17;144;"Entire place";41.37629;2.15472;131.7312
6.549664e+17;35;"Private room";41.39369;2.12217;32.018
6.55055e+17;55;"Private room";41.40852;2.1771;50.314
6.550657e+17;33;"Private room";41.40859;2.17557;30.1884
6.633094e+17;200;"Entire place";41.39987;2.178103;182.96
6.633856e+17;175;"Entire place";41.40586;2.169774;160.09
6.598434e+17;59;"Entire place";41.38298;2.1699;53.9732
6.634526e+17;32;"Private room";41.38056;2.18671;29.2736
6.635466e+17;26;"Private room";41.39218;2.152516;23.7848
6.635504e+17;55;"Private room";41.38107;2.17733;50.314
6.635684e+17;49;"Entire place";41.40741;2.171563;44.8252
6.636037e+17;121;"Entire place";41.39118;2.15472;110.6908
6.665396e+17;32;"Private room";41.38925;2.17289;29.2736
6.665412e+17;121;"Entire place";41.37402;2.15759;110.6908
6.665472e+17;146;"Entire place";41.40989;2.18219;133.5608
6.665633e+17;102;"Entire place";41.39965;2.14812;93.3096
6.666044e+17;163;"Entire place";41.38117;2.175305;149.1124
6.666518e+17;20;"Private room";41.37487;2.15654;18.296
6.636403e+17;110;"Entire place";41.37338;2.15932;100.628
6.598928e+17;162;"Entire place";41.39302;2.15239;148.1976
6.666994e+17;62;"Private room";41.38553;2.14787;56.7176
6.59929e+17;100;"Entire place";41.4449;2.181643;91.48
6.667646e+17;59;"Private room";41.3723;2.13182;53.9732
6.669929e+17;200;"Private room";41.39989;2.16023;182.96
6.636584e+17;39;"Private room";41.42361;2.17437;35.6772
6.636787e+17;102;"Entire place";41.4117;2.142396;93.3096
6.636888e+17;190;"Entire place";41.39872;2.16771;173.812
6.636931e+17;NA;"Private room";41.38595;2.17415;NA
6.64065e+17;110;"Entire place";41.39024;2.15784;100.628
6.641313e+17;46;"Private room";41.40264;2.14328;42.0808
6.599937e+17;65;"Private room";41.40879;2.16081;59.462
6.641378e+17;NA;"Private room";41.40464;2.14503;NA
6.671417e+17;164;"Entire place";41.37294;2.130975;150.0272
6.674136e+17;NA;"Private room";41.37822;2.180693;NA
6.600005e+17;116;"Entire place";41.40061;2.15697;106.1168
6.600696e+17;65;"Private room";41.40859;2.18134;59.462
6.67415e+17;NA;"Entire place";41.4019;2.14984;NA
6.641423e+17;NA;"Private room";41.40301;2.14335;NA
6.641904e+17;NA;"Entire place";41.4078;2.165638;NA
6.641926e+17;59;"Private room";41.40237;2.14524;53.9732
6.601275e+17;115;"Entire place";41.39482;2.124599;105.202
6.642225e+17;145;"Entire place";41.37521;2.167138;132.646
6.64321e+17;27;"Private room";41.39911;2.177978;24.6996
6.643269e+17;24;"Private room";41.39933;2.179377;21.9552
6.644094e+17;163;"Entire place";41.40132;2.16134;149.1124
6.644101e+17;156;"Entire place";41.41275;2.14609;142.7088
6.677121e+17;110;"Entire place";41.38265;2.19047;100.628
6.677785e+17;292;"Entire place";41.37987;2.176429;267.1216
6.684738e+17;206;"Entire place";41.37673;2.15484;188.4488
6.684782e+17;133;"Entire place";41.3782;2.17475;121.6684
6.644116e+17;152;"Entire place";41.38318;2.16139;139.0496
6.64412e+17;191;"Entire place";41.39668;2.18026;174.7268
6.64458e+17;137;"Entire place";41.37503;2.12777;125.3276
6.644796e+17;NA;"Entire place";41.3753;2.14663;NA
6.601297e+17;105;"Entire place";41.39482;2.124599;96.054
6.645583e+17;96;"Entire place";41.38418;2.162743;87.8208
6.684784e+17;133;"Entire place";41.37829;2.17436;121.6684
6.684828e+17;22;"Private room";41.38078;2.140157;20.1256
6.646175e+17;NA;"Entire place";41.37825;2.156122;NA
6.60132e+17;111;"Entire place";41.39482;2.124599;101.5428
6.68488e+17;32;"Private room";41.38742;2.17275;29.2736
6.684992e+17;32;"Private room";41.38769;2.17271;29.2736
6.685484e+17;127;"Entire place";41.37976;2.18042;116.1796
6.685635e+17;83;"Private room";41.38371;2.17069;75.9284
6.601356e+17;95;"Entire place";41.39482;2.124599;86.906
6.685681e+17;179;"Entire place";41.37768;2.15594;163.7492
6.686171e+17;100;"Entire place";41.40087;2.18508;91.48
6.686202e+17;247;"Entire place";41.37623;2.15278;225.9556
6.686324e+17;250;"Entire place";41.37594;2.15468;228.7
6.686399e+17;250;"Entire place";41.37807;2.15403;228.7
6.648359e+17;72;"Entire place";41.37839;2.164538;65.8656
6.648392e+17;415;"Entire place";41.37179;2.15601;379.642
6.649407e+17;45;"Entire place";41.37407;2.12521;41.166
6.649465e+17;NA;"Entire place";41.385;2.184321;NA
6.601383e+17;103;"Entire place";41.39482;2.124599;94.2244
6.649887e+17;122;"Entire place";41.3907;2.15962;111.6056
6.650247e+17;170;"Entire place";41.37842;2.17298;155.516
6.650353e+17;40;"Entire place";41.37749;2.17273;36.592
6.68716e+17;75;"Private room";41.41154;2.216685;68.61
6.605215e+17;262;"Entire place";41.39138;2.19506;239.6776
6.650623e+17;64;"Entire place";41.37372;2.15719;58.5472
6.651349e+17;200;"Entire place";41.4017;2.1645;182.96
6.651687e+17;NA;"Entire place";41.41643;2.19065;NA
6.689526e+17;206;"Entire place";41.38476;2.15358;188.4488
6.605351e+17;185;"Entire place";41.40299;2.15234;169.238
6.69177e+17;114;"Entire place";41.38158;2.1913;104.2872
6.651792e+17;333;"Entire place";41.37475;2.15531;304.6284
6.652303e+17;56;"Entire place";41.40159;2.16143;51.2288
6.655581e+17;125;"Entire place";41.39693;2.16971;114.35
6.605711e+17;180;"Entire place";41.40446;2.202405;164.664
6.655804e+17;62;"Private room";41.38786;2.14953;56.7176
6.655899e+17;186;"Entire place";41.43854;2.19001;170.1528
6.656153e+17;60;"Entire place";41.39021;2.19008;54.888
6.6562e+17;NA;"Private room";41.40095;2.15586;NA
6.692097e+17;102;"Entire place";41.40271;2.20188;93.3096
6.605721e+17;NA;"Private room";41.40701;2.158045;NA
6.6921e+17;248;"Entire place";41.38638;2.18162;226.8704
6.605949e+17;181;"Entire place";41.39163;2.16874;165.5788
6.656408e+17;250;"Entire place";41.36831;2.15885;228.7
6.656717e+17;52;"Entire place";41.38412;2.17891;47.5696
6.692757e+17;NA;"Entire place";41.37862;2.189726;NA
6.606442e+17;100;"Entire place";41.40475;2.17453;91.48
6.692769e+17;416;"Entire place";41.38041;2.178361;380.5568
6.693022e+17;121;"Entire place";41.40557;2.17446;110.6908
6.693997e+17;35;"Private room";41.3938;2.15554;32.018
6.656971e+17;117;"Entire place";41.4097;2.1729;107.0316
6.656972e+17;71;"Entire place";41.37864;2.17462;64.9508
6.606574e+17;21;"Private room";41.39047;2.157256;19.2108
6.694058e+17;300;"Entire place";41.39566;2.19479;274.44
6.694127e+17;24;"Private room";41.40034;2.16875;21.9552
6.694134e+17;125;"Entire place";41.38545;2.16489;114.35
6.69415e+17;100;"Entire place";41.38022;2.16515;91.48
6.606949e+17;NA;"Private room";41.37883;2.15471;NA
6.607511e+17;75;"Entire place";41.40889;2.16597;68.61
6.657879e+17;71;"Entire place";41.38024;2.16814;64.9508
6.657973e+17;234;"Entire place";41.38914;2.174384;214.0632
6.658483e+17;93;"Entire place";41.38353;2.17855;85.0764
6.607804e+17;98;"Entire place";41.37403;2.15666;89.6504
6.659612e+17;90;"Private room";41.38094;2.148055;82.332
6.608524e+17;52;"Private room";41.38007;2.15918;47.5696
6.660204e+17;174;"Entire place";41.39367;2.18823;159.1752
6.694326e+17;50;"Entire place";41.38227;2.177111;45.74
6.612305e+17;105;"Entire place";41.38007;2.17481;96.054
6.663354e+17;NA;"Entire place";41.39584;2.12226;NA
6.612552e+17;64;"Entire place";41.37401;2.15567;58.5472
6.665152e+17;283;"Entire place";41.39095;2.17747;258.8884
6.694328e+17;50;"Entire place";41.38021;2.17709;45.74
6.694444e+17;35;"Private room";41.40047;2.16788;32.018
6.612756e+17;84;"Private room";41.38082;2.167876;76.8432
6.695638e+17;106;"Private room";41.37214;2.16217;96.9688
6.665183e+17;NA;"Private room";41.38864;2.17064;NA
6.613279e+17;60;"Entire place";41.40363;2.17033;54.888
6.66526e+17;70;"Private room";41.38543;2.14793;64.036
6.665325e+17;60;"Private room";41.38278;2.132711;54.888
6.665386e+17;32;"Private room";41.39225;2.15608;29.2736
6.696294e+17;35;"Private room";41.40628;2.181096;32.018
6.699389e+17;69;"Entire place";41.38099;2.15926;63.1212
6.69939e+17;64;"Entire place";41.37394;2.15572;58.5472
6.699391e+17;58;"Entire place";41.37703;2.16136;53.0584
6.71569e+17;50;"Entire place";41.38033;2.17716;45.74
6.613313e+17;93;"Entire place";41.3806;2.18206;85.0764
6.717124e+17;40;"Private room";41.40922;2.176065;36.592
6.71781e+17;100;"Entire place";41.38193;2.151;91.48
6.699623e+17;72;"Private room";41.39956;2.19774;65.8656
6.699688e+17;133;"Entire place";41.37794;2.17305;121.6684
6.795792e+17;172;"Entire place";41.37963;2.1714;157.3456
6.69969e+17;130;"Entire place";41.37621;2.17487;118.924
6.699973e+17;NA;"Private room";41.38835;2.161467;NA
6.718177e+17;33;"Private room";41.41865;2.190914;30.1884
6.796111e+17;161;"Entire place";41.40557;2.15647;147.2828
6.718583e+17;34;"Private room";41.41024;2.176434;31.1032
6.700025e+17;94;"Entire place";41.40331;2.16485;85.9912
6.797427e+17;110;"Entire place";41.38989;2.15531;100.628
6.700303e+17;130;"Entire place";41.39225;2.15803;118.924
6.801245e+17;NA;"Entire place";41.37498;2.1468;NA
6.700469e+17;NA;"Private room";41.37791;2.17824;NA
6.70047e+17;NA;"Private room";41.37807;2.17852;NA
6.720346e+17;NA;"Entire place";41.3773;2.162878;NA
6.721894e+17;85;"Private room";41.36463;2.13408;77.758
6.801597e+17;258;"Entire place";41.39591;2.18092;236.0184
6.722782e+17;97;"Private room";41.38511;2.17702;88.7356
6.700471e+17;59;"Private room";41.38817;2.16162;53.9732
6.802432e+17;57;"Entire place";41.40023;2.15789;52.1436
6.700471e+17;55;"Private room";41.38998;2.161915;50.314
6.723356e+17;170;"Entire place";41.38379;2.14722;155.516
6.802736e+17;70;"Private room";41.3793;2.17785;64.036
6.724266e+17;194;"Entire place";41.37421;2.18843;177.4712
6.728525e+17;NA;"Entire place";41.39926;2.19556;NA
6.700822e+17;41;"Entire place";41.38971;2.17889;37.5068
6.803123e+17;89;"Entire place";41.37175;2.15582;81.4172
6.706856e+17;NA;"Private room";41.39022;2.163212;NA
6.706896e+17;126;"Entire place";41.38598;2.15946;115.2648
6.732142e+17;60;"Entire place";41.42438;2.15151;54.888
6.732739e+17;24;"Entire place";41.41639;2.161754;21.9552
6.803787e+17;NA;"Entire place";41.39706;2.12608;NA
6.735409e+17;22;"Private room";41.40177;2.16949;20.1256
6.706967e+17;NA;"Private room";41.38998;2.161467;NA
6.804797e+17;33;"Private room";41.39936;2.18385;30.1884
6.70703e+17;127;"Entire place";41.40222;2.16399;116.1796
6.735987e+17;50;"Entire place";41.38048;2.17634;45.74
6.804844e+17;24;"Private room";41.40088;2.182017;21.9552
6.736052e+17;90;"Entire place";41.40383;2.156805;82.332
6.736447e+17;62;"Private room";41.37405;2.15776;56.7176
6.804983e+17;80;"Entire place";41.39293;2.15152;73.184
6.806508e+17;257;"Entire place";41.37668;2.15199;235.1036
6.707296e+17;NA;"Entire place";41.40734;2.18;NA
6.808105e+17;26;"Private room";41.37527;2.172787;23.7848
6.707619e+17;104;"Entire place";41.37371;2.15636;95.1392
6.736604e+17;NA;"Private room";41.3758;2.170661;NA
6.808517e+17;150;"Entire place";41.38138;2.16759;137.22
6.737137e+17;133;"Entire place";41.37689;2.17491;121.6684
6.70777e+17;138;"Entire place";41.38465;2.132706;126.2424
6.708014e+17;92;"Entire place";41.38634;2.13077;84.1616
6.708067e+17;137;"Entire place";41.37413;2.15576;125.3276
6.808955e+17;123;"Private room";41.39135;2.18629;112.5204
6.709672e+17;166;"Entire place";41.38318;2.17911;151.8568
6.710631e+17;68;"Entire place";41.37351;2.128173;62.2064
6.737581e+17;62;"Private room";41.37434;2.15864;56.7176
6.737618e+17;62;"Private room";41.3739;2.15663;56.7176
6.737801e+17;62;"Private room";41.37579;2.16404;56.7176
6.737818e+17;NA;"Private room";41.37956;2.17959;NA
6.809452e+17;NA;"Entire place";41.37363;2.13521;NA
6.739502e+17;40;"Private room";41.40498;2.14469;36.592
6.739657e+17;200;"Entire place";41.40148;2.14423;182.96
6.745004e+17;26;"Private room";41.38241;2.162429;23.7848
6.713646e+17;96;"Private room";41.3945;2.17385;87.8208
6.71423e+17;84;"Entire place";41.38538;2.16581;76.8432
6.809846e+17;45;"Entire place";41.41619;2.14493;41.166
6.714418e+17;125;"Entire place";41.40962;2.177896;114.35
6.810085e+17;135;"Private room";41.42827;2.180009;123.498
6.745606e+17;62;"Entire place";41.37333;2.129163;56.7176
6.749454e+17;102;"Entire place";41.38591;2.153138;93.3096
6.810292e+17;137;"Private room";41.42827;2.180009;125.3276
6.750044e+17;199;"Private room";41.39475;2.15645;182.0452
6.750184e+17;107;"Private room";41.38648;2.17618;97.8836
6.750319e+17;106;"Private room";41.38722;2.175448;96.9688
6.71469e+17;80;"Entire place";41.38253;2.162365;73.184
6.71568e+17;48;"Entire place";41.38024;2.17513;43.9104
6.860897e+17;20;"Private room";41.43432;2.19133;18.296
6.810313e+17;NA;"Private room";41.42827;2.180009;NA
6.861303e+17;56;"Entire place";41.41133;2.17795;51.2288
6.750948e+17;75;"Private room";41.40177;2.15384;68.61
6.752055e+17;202;"Entire place";41.38251;2.16316;184.7896
6.752245e+17;90;"Entire place";41.39256;2.178204;82.332
6.752327e+17;60;"Private room";41.42567;2.148587;54.888
6.861392e+17;140;"Entire place";41.37897;2.191798;128.072
6.861721e+17;40;"Private room";41.42158;2.20183;36.592
6.81033e+17;NA;"Private room";41.42827;2.180009;NA
6.862139e+17;40;"Private room";41.37979;2.16611;36.592
6.862143e+17;40;"Private room";41.4232;2.20365;36.592
6.752356e+17;170;"Entire place";41.39154;2.20002;155.516
6.752376e+17;82;"Entire place";41.40714;2.15897;75.0136
6.815386e+17;28;"Private room";41.40118;2.147436;25.6144
6.81548e+17;23;"Private room";41.37059;2.14271;21.0404
6.753782e+17;68;"Entire place";41.42768;2.15915;62.2064
6.753905e+17;35;"Private room";41.40935;2.17713;32.018
6.862164e+17;85;"Private room";41.4228;2.20156;77.758
6.815602e+17;345;"Entire place";41.40575;2.17276;315.606
6.862333e+17;100;"Entire place";41.37423;2.12578;91.48
6.862364e+17;100;"Entire place";41.37225;2.12659;91.48
6.754075e+17;NA;"Entire place";41.39922;2.19655;NA
6.816282e+17;NA;"Entire place";41.39924;2.1224;NA
6.755777e+17;135;"Entire place";41.39157;2.12826;123.498
6.757122e+17;150;"Entire place";41.39808;2.198788;137.22
6.863135e+17;47;"Shared room";41.43707;2.18847;42.9956
6.81634e+17;139;"Entire place";41.38892;2.175456;127.1572
6.816684e+17;205;"Entire place";41.37964;2.15175;187.534
6.863398e+17;123;"Entire place";41.38169;2.14766;112.5204
6.817482e+17;107;"Entire place";41.40592;2.181621;97.8836
6.866091e+17;265;"Entire place";41.38325;2.18047;242.422
6.866347e+17;NA;"Private room";41.37571;2.171964;NA
6.817708e+17;270;"Entire place";41.40451;2.177039;246.996
6.758236e+17;165;"Entire place";41.40033;2.145978;150.942
6.817869e+17;75;"Private room";41.40881;2.20603;68.61
6.758528e+17;132;"Entire place";41.41001;2.1546;120.7536
6.759762e+17;69;"Entire place";41.37863;2.152391;63.1212
6.866443e+17;NA;"Private room";41.38202;2.156179;NA
6.86645e+17;90;"Entire place";41.39625;2.17698;82.332
6.866884e+17;174;"Entire place";41.40164;2.17642;159.1752
6.868085e+17;152;"Entire place";41.39322;2.16512;139.0496
6.818261e+17;NA;"Entire place";41.37393;2.14726;NA
6.876091e+17;100;"Entire place";41.3804;2.16378;91.48
6.760389e+17;164;"Entire place";41.41254;2.17768;150.0272
6.818718e+17;NA;"Entire place";41.38002;2.126267;NA
6.7651e+17;152;"Entire place";41.38937;2.16877;139.0496
6.823123e+17;27;"Private room";41.39783;2.158653;24.6996
6.823334e+17;NA;"Private room";41.38509;2.15906;NA
6.765236e+17;NA;"Entire place";41.40909;2.18031;NA
6.765239e+17;221;"Entire place";41.40823;2.179164;202.1708
6.880871e+17;56;"Private room";41.40237;2.145422;51.2288
6.881155e+17;28;"Private room";41.37621;2.172039;25.6144
6.881228e+17;25;"Private room";41.39354;2.15278;22.87
6.826872e+17;29;"Private room";41.36892;2.142744;26.5292
6.882545e+17;40;"Private room";41.37997;2.189941;36.592
6.765264e+17;159;"Entire place";41.38966;2.1666;145.4532
6.827064e+17;29;"Private room";41.38234;2.163061;26.5292
6.76536e+17;130;"Private room";41.39533;2.14414;118.924
6.885589e+17;209;"Entire place";41.38015;2.159327;191.1932
6.765488e+17;164;"Entire place";41.39534;2.1446;150.0272
6.827064e+17;22;"Private room";41.37216;2.14587;20.1256
6.887319e+17;NA;"Entire place";41.41213;2.15332;NA
6.829799e+17;19;"Private room";41.37844;2.129426;17.3812
6.8304e+17;126;"Entire place";41.40206;2.16195;115.2648
6.887886e+17;NA;"Entire place";41.39098;2.16377;NA
6.766873e+17;124;"Private room";41.42827;2.180009;113.4352
6.830429e+17;NA;"Private room";41.38042;2.156758;NA
6.767148e+17;50;"Private room";41.42083;2.15927;45.74
6.888358e+17;NA;"Entire place";41.37762;2.178911;NA
6.888601e+17;153;"Entire place";41.3937;2.15903;139.9644
6.830457e+17;28;"Private room";41.37832;2.155964;25.6144
6.830563e+17;NA;"Private room";41.38786;2.156292;NA
6.888893e+17;86;"Entire place";41.37468;2.188517;78.6728
6.830715e+17;NA;"Private room";41.37871;2.15461;NA
6.888939e+17;100;"Entire place";41.39063;2.17934;91.48
6.767276e+17;NA;"Entire place";41.37392;2.143994;NA
6.83077e+17;28;"Private room";41.3978;2.158013;25.6144
6.830828e+17;NA;"Private room";41.38183;2.157151;NA
6.767816e+17;82;"Entire place";41.39209;2.19109;75.0136
6.772537e+17;NA;"Private room";41.39977;2.182171;NA
6.889138e+17;82;"Entire place";41.39728;2.170037;75.0136
6.833442e+17;120;"Private room";41.38377;2.170913;109.776
6.773471e+17;60;"Private room";41.38571;2.16013;54.888
6.837565e+17;95;"Entire place";41.37384;2.14858;86.906
6.89057e+17;170;"Entire place";41.39848;2.1462;155.516
6.837772e+17;35;"Private room";41.3938;2.15619;32.018
